Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,BenefProject,HhTypeControl,female
ituri,1730,2017,.3294728696346283,41.40757751464844,zunguluka,1.351355,28.85032,1.3514612,28.850786,1970,agriculture,hunt,daily,,man,47,pygmy,1,7,1,1,0,0
ituri,1725,2017,.4187644720077515,96.21323394775391,zunguluka,1.351355,28.85032,1.3514612,28.850786,2015,agriculture,mecanic,livestock,,man,40,bantou,0,8,1,1,0,0
ituri,1731,2017,.2998701930046082,27.58500099182129,zunguluka,1.351355,28.85032,1.3514612,28.850786,1948,hunt,daily,,,man,37,pygmy,1,2,1,0,0,0
ituri,3230,2019,.3736717700958252,30.34807586669922,mandima,1.351366,29.074326,1.3497698,29.074991,2005,agriculture,,,,man,34,bantou,0,9,0,0,1,0
ituri,3221,2019,.4317844808101654,95.92386627197266,mandima,1.351366,29.074326,1.3497698,29.074991,2002,agriculture,,,,man,17,bantou,0,4,0,0,1,0
ituri,3224,2019,.73411625623703,211.6683502197266,mandima,1.351366,29.074326,1.3497698,29.074991,2003,agriculture,livestock,,,man,41,bantou,0,8,0,1,0,0
ituri,3227,2019,.4957084059715271,138.3885498046875,mandima,1.351366,29.074326,1.3497698,29.074991,2011,agriculture,,,,woman,33,bantou,0,22,0,1,0,1
ituri,3215,2019,.4936902821063995,140.5524139404297,mandima,1.351366,29.074326,1.3497698,29.074991,1989,agriculture,,,,man,53,bantou,0,10,0,1,0,0
ituri,3211,2019,.7240985035896301,1118.005737304688,mandima,1.351366,29.074326,1.3497698,29.074991,2013,agriculture,livestock,,,man,47,bantou,0,9,0,0,1,0
ituri,3218,2019,.7291560173034668,1094.3232421875,mandima,1.351366,29.074326,1.3497698,29.074991,1980,agriculture,,,,man,68,bantou,0,6,0,0,1,0
ituri,1286,2015,.5833838582038879,,mandima,1.35137,29.07679,1.3497698,29.074991,,nurse,,,,woman,41,bantou,0,4,,,1,1
ituri,1189,2015,.6131085157394409,,zunguluka,1.35138,28.85053,1.3514612,28.850786,,agriculture,,,,man,56,bantou,0,5,,,0,0
ituri,1289,2015,.0770214796066284,,mania,1.35139,29.15938,1.3505521,29.155651,,agriculture,,,,woman,54,autochtones,1,2,,,0,1
ituri,2450,2017,.6434443593025208,315.3284606933594,mandima,1.351413,29.07444,1.3497698,29.074991,2004,carpenter,agriculture,,,man,42,bantou,0,7,0,1,0,0
ituri,2449,2017,.6646727919578552,1350.941040039063,mandima,1.351413,29.07444,1.3497698,29.074991,2012,official,agriculture,,,man,45,bantou,0,7,0,1,0,0
ituri,669,2015,.4660001397132874,,masiliko,1.35142,29.24237,1.352186,29.238846,,agriculture,,,,man,32,bantou,0,6,,,0,0
ituri,2027,2017,.5001909136772156,1006.149169921875,masiliko,1.351458,29.22445,1.352186,29.238846,2015,agriculture,fishbushmeattrade,alcoholicdistillation,,woman,31,bantou,0,13,0,0,0,1
ituri,3204,2019,.1272400170564651,13.80252647399902,zunguluka,1.35146121496078,28.8507867022633,1.3514612,28.850786,1975,hunt,fishing,,,man,44,pygmy,1,1,1,1,0,0
ituri,1732,2017,.3292692303657532,19.33588027954102,zunguluka,1.35146121496078,28.8507867022633,1.3514612,28.850786,1975,agriculture,hunt,,,man,42,pygmy,1,6,0,1,0,0
ituri,2669,2017,.4739736020565033,162.4329223632813,zunguluka,1.35146121496078,28.8507867022633,1.3514612,28.850786,1984,agriculture,alcoholicdistillation,,,man,58,bantou,0,7,0,1,0,0
lac_tele,5488,2018,.3039690256118774,262000,epena,1.351478338241577,17.44659423828125,1.353627114486638,17.4492825207817,1975,nurse,agriculture,,,female,43,bambomba,0,1,1,0,1,1
ituri,637,2015,.6724904179573059,,masiliko,1.35149,29.24076,1.352186,29.238846,,agriculture,,,,man,37,bantou,0,9,,,0,0
ituri,1232,2015,.4859624207019806,,zunguluka,1.35152,28.85099,1.3514612,28.850786,,agriculture,,,,man,35,bantou,0,4,,,0,0
ituri,1187,2015,.386352926492691,,zunguluka,1.35152,28.85099,1.3514612,28.850786,,hunt,,,,man,45,autochtones,1,1,,,0,0
ituri,1237,2015,.6357975006103516,,zunguluka,1.35154,28.8507,1.3514612,28.850786,,agriculture,,,,man,33,bantou,0,7,,,0,0
ituri,3261,2019,.6342791318893433,1069.429809570313,mandima,1.351568,29.075886,1.3497698,29.074991,1985,agriculture,,,,man,34,bantou,0,6,0,1,0,0
ituri,1234,2015,.5150138139724731,,zunguluka,1.35159,28.85111,1.3514612,28.850786,,agriculture,,,,man,78,bantou,0,2,,,0,0
ituri,1303,2015,.5654749870300293,,mania,1.35159,29.15361,1.3505521,29.155651,,agriculture,,,,man,31,bantou,0,6,,,0,0
ituri,752,2015,.6324311494827271,,lolwa,1.35161,29.50146,1.3494548,29.492378,,agriculture,,,,man,52,bantou,0,7,,,0,0
ituri,1220,2015,.4208914339542389,,zunguluka,1.35163,28.85132,1.3514612,28.850786,,agriculture,,,,man,49,bantou,0,7,,,0,0
ituri,1721,2017,.3915799260139465,82.79510498046875,zunguluka,1.351643,28.85045,1.3514612,28.850786,1962,agriculture,hunt,daily,withoutactivity,man,55,pygmy,1,3,1,0,0,0
ituri,1723,2017,.5071906447410583,76.7532958984375,zunguluka,1.351643,28.85045,1.3514612,28.850786,1987,agriculture,retirement,livestock,official,man,80,bantou,0,10,1,1,0,0
ituri,1724,2017,.5313971638679504,169.7150421142578,zunguluka,1.351643,28.85045,1.3514612,28.850786,1982,agriculture,smallbusiness,livestock,housekeeping,woman,35,bantou,0,8,1,1,0,1
ituri,1722,2017,.2674930393695831,11.0121955871582,zunguluka,1.351643,28.85045,1.3514612,28.850786,1950,daily,hunt,,,woman,67,pygmy,1,3,,1,0,1
ituri,1324,2015,.4443210363388062,,mania,1.35165,29.15421,1.3505521,29.155651,,agriculture,,,,man,32,bantou,0,5,,,0,0
ituri,2452,2017,.6201797127723694,318.2640075683594,mandima,1.351672,29.075078,1.3497698,29.074991,1996,teacher,agriculture,church,,man,73,bantou,0,4,0,1,0,0
ituri,2451,2017,.8551174402236938,1517.106811523438,mandima,1.351672,29.075078,1.3497698,29.074991,1979,agriculture,official,smallbusiness,livestock,man,55,bantou,0,9,0,1,0,0
ituri,3219,2019,.1879300624132156,27.63230895996094,zunguluka,1.35168,28.850383,1.3514612,28.850786,2001,withoutactivity,,,,man,18,pygmy,1,2,0,1,0,0
ituri,3229,2019,.2193449437618256,35.75016784667969,zunguluka,1.35168,28.850383,1.3514612,28.850786,1988,hunt,fishing,,,man,31,pygmy,1,5,1,1,0,0
ituri,3216,2019,.2515136003494263,52.4470329284668,zunguluka,1.35168,28.850383,1.3514612,28.850786,1970,hunt,fishing,,,man,49,pygmy,1,7,1,1,0,0
ituri,3207,2019,.1272400170564651,19.30862426757813,zunguluka,1.35168,28.850383,1.3514612,28.850786,2000,hunt,fishing,,,man,19,pygmy,1,5,1,1,0,0
ituri,3212,2019,.2194422036409378,49.68395614624023,zunguluka,1.35168,28.850383,1.3514612,28.850786,1980,agriculture,hunt,fishing,,man,39,pygmy,1,7,1,1,0,0
ituri,3222,2019,.2515136003494263,38.64450454711914,zunguluka,1.35168,28.850383,1.3514612,28.850786,1967,hunt,fishing,,,man,52,pygmy,1,5,1,1,0,0
ituri,3232,2019,.1873708218336105,11.03945159912109,zunguluka,1.35168,28.850383,1.3514612,28.850786,1980,hunt,fishing,,,man,39,pygmy,1,1,1,1,0,0
ituri,3226,2019,.1848906874656677,11.03945159912109,zunguluka,1.35168,28.850383,1.3514612,28.850786,1980,hunt,fishing,,,man,39,pygmy,1,1,1,1,0,0
ituri,1203,2015,.4458021819591522,,zunguluka,1.35168,28.85045,1.3514612,28.850786,,agriculture,,,,man,57,autochtones,1,2,,,0,0
ituri,2474,2017,.5253646373748779,967.2525634765625,mandima,1.351718,29.07297,1.3497698,29.074991,2010,teacher,agriculture,,,man,31,bantou,0,5,0,1,0,0
ituri,2473,2017,.5201466083526611,89.12368011474609,mandima,1.351718,29.07297,1.3497698,29.074991,2015,agriculture,smallbusiness,,,man,37,bantou,0,7,,1,0,0
ituri,2472,2017,.5565708875656128,176.0701446533203,mandima,1.351718,29.07297,1.3497698,29.074991,2003,agriculture,,,,man,39,bantou,0,15,0,1,0,0
ituri,793,2015,.6516865491867065,,lolwa,1.35173,29.49935,1.3494548,29.492378,,agriculture,,,,man,40,bantou,0,10,,,0,0
ituri,453,2015,.7043694853782654,,kilimamweza,1.35174,28.95436,1.3609217,28.955196,,woodworking,,,,man,30,bantou,0,6,,,0,0
ituri,1887,2017,.586988091468811,157.0506591796875,lolwa,1.351748,29.499382,1.3494548,29.492378,1974,agriculture,charcoal,hunt,,man,43,bantou,0,11,0,1,0,0
ituri,1198,2015,.5191880464553833,,zunguluka,1.35175,28.85098,1.3514612,28.850786,,agriculture,,,,man,78,bantou,0,2,,,0,0
ituri,1271,2015,.3775668442249298,,mandima,1.35178,29.07585,1.3497698,29.074991,,agriculture,,,,man,75,bantou,0,7,,,1,0
ituri,3127,2019,.4550295472145081,280.5682983398438,zunguluka,1.351789,28.851052,1.3514612,28.850786,1995,agriculture,business,alcoholicdistillation,,woman,47,bantou,0,2,1,1,0,1
ituri,3142,2019,.556495726108551,255.6918640136719,zunguluka,1.351789,28.851052,1.3514612,28.850786,2003,agriculture,alcoholicdistillation,livestock,,man,49,bantou,0,9,1,1,0,0
ituri,3117,2019,.4914776086807251,269.8042297363281,zunguluka,1.351789,28.851052,1.3514612,28.850786,2015,agriculture,alcoholicdistillation,mecanic,smallbusiness,man,41,bantou,0,7,1,1,0,0
ituri,3124,2019,.2168405055999756,16.59285736083984,zunguluka,1.351789,28.851052,1.3514612,28.850786,1945,withoutactivity,,,,woman,74,bantou,0,1,1,1,0,1
ituri,3139,2019,.4227392971515656,1023.190551757813,zunguluka,1.351789,28.851052,1.3514612,28.850786,1982,agriculture,alcoholicdistillation,,,man,37,bantou,0,8,1,1,0,0
ituri,3131,2019,.4602572321891785,167.9462280273438,zunguluka,1.351789,28.851052,1.3514612,28.850786,2000,agriculture,alcoholicdistillation,smallbusiness,,woman,37,bantou,0,6,1,1,0,1
ituri,3121,2019,.1239088624715805,,zunguluka,1.351789,28.851052,1.3514612,28.850786,1958,withoutactivity,,,,man,64,bantou,0,1,1,1,0,0
ituri,3111,2019,.2827096283435822,44.15060424804688,zunguluka,1.351789,28.851052,1.3514612,28.850786,1975,agriculture,hunt,fishing,,man,44,pygmy,1,5,1,1,0,0
ituri,3135,2019,.0637780502438545,8.296428680419922,zunguluka,1.351789,28.851052,1.3514612,28.850786,1989,hunt,fishing,,,man,30,pygmy,1,5,1,1,0,0
ituri,3108,2019,.2512461245059967,116.3842010498047,zunguluka,1.351789,28.851052,1.3514612,28.850786,2017,agriculture,alcoholicdistillation,smallbusiness,,woman,31,bantou,0,4,1,1,0,1
ituri,3114,2019,.1879057586193085,2.743023157119751,zunguluka,1.351789,28.851052,1.3514612,28.850786,1967,hunt,,,,man,63,pygmy,1,1,1,1,0,0
ituri,1240,2015,.5099643468856812,,zunguluka,1.35179,28.85142,1.3514612,28.850786,,agriculture,,,,man,37,bantou,0,10,,,0,0
ituri,3184,2019,.281202107667923,44.17786026000977,zunguluka,1.351832,28.851588,1.3514612,28.850786,2018,agriculture,hunt,mining,,man,55,bantou,0,4,1,1,0,0
ituri,3181,2019,.3396551907062531,152.4882965087891,zunguluka,1.351832,28.851588,1.3514612,28.850786,1974,agriculture,alcoholicdistillation,,,woman,45,bantou,0,7,1,1,0,1
ituri,3188,2019,.2840956151485443,151.8884429931641,zunguluka,1.351832,28.851588,1.3514612,28.850786,1999,agriculture,alcoholicdistillation,,,woman,38,bantou,0,10,0,1,0,1
ituri,4730,2021,.3457057774066925,80.50997924804688,zunguluka,1.351839,28.850955,1.3514612,28.850786,1988,hunt,agriculture,,,man,33,pygmy,1,4,1,0,1,0
ituri,4747,2021,.4823229908943176,111.8351287841797,parana,1.351839,28.850955,1.3835295,28.905857,1990,agriculture,,,,man,74,bantou,0,6,1,1,0,0
ituri,4745,2021,.376116544008255,121.9448165893555,zunguluka,1.351839,28.850955,1.3514612,28.850786,1930,withoutactivity,,,,woman,91,bantou,0,4,1,1,0,1
ituri,4787,2021,.5503425598144531,149.1181640625,parana,1.351839,28.850955,1.3835295,28.905857,1996,agriculture,alcoholicdistillation,,,woman,65,bantou,0,4,1,1,0,1
ituri,4737,2021,.2521608471870422,41.40757751464844,zunguluka,1.351839,28.850955,1.3514612,28.850786,1994,alcoholicdistillation,,,,woman,27,bantou,0,1,1,1,0,1
ituri,4726,2021,.538577139377594,1211.505737304688,zunguluka,1.351839,28.850955,1.3514612,28.850786,2014,agriculture,mecanic,,,man,51,bantou,0,9,1,1,0,0
ituri,4729,2021,.286329597234726,116.3641510009766,zunguluka,1.351839,28.850955,1.3514612,28.850786,1998,hunt,agriculture,,,man,23,pygmy,1,5,1,0,1,0
ituri,4741,2021,.6480212807655334,169.0072021484375,zunguluka,1.351839,28.850955,1.3514612,28.850786,1978,agriculture,,,,man,43,bantou,0,5,1,1,0,0
ituri,4789,2021,.3742086589336395,94.24514770507813,parana,1.351839,28.850955,1.3835295,28.905857,2010,agriculture,alcoholicdistillation,,,woman,47,bantou,0,4,1,1,0,1
ituri,4791,2021,.57965487241745,232.3020935058594,parana,1.351839,28.850955,1.3835295,28.905857,1990,agriculture,alcoholicdistillation,,,woman,38,bantou,0,8,1,1,0,1
ituri,4736,2021,.431561291217804,161.4445190429688,zunguluka,1.351839,28.850955,1.3514612,28.850786,1996,agriculture,,,,man,25,bantou,0,5,1,1,0,0
ituri,4799,2021,.4906483888626099,165.2797241210938,parana,1.351839,28.850955,1.3835295,28.905857,2012,agriculture,alcoholicdistillation,,,woman,44,bantou,0,5,1,1,0,1
ituri,4795,2021,.3431907892227173,119.1272277832031,parana,1.351839,28.850955,1.3835295,28.905857,1976,agriculture,,,,woman,72,bantou,0,7,0,1,0,1
ituri,4739,2021,.4563640058040619,129.4255523681641,zunguluka,1.351839,28.850955,1.3514612,28.850786,1999,agriculture,alcoholicdistillation,,,woman,40,bantou,0,2,0,1,0,1
ituri,4743,2021,.2880929708480835,133.2910766601563,zunguluka,1.351839,28.850955,1.3514612,28.850786,1960,agriculture,hunt,,,man,61,pygmy,1,6,1,1,0,0
ituri,4798,2021,.4593992829322815,133.5782928466797,parana,1.351839,28.850955,1.3835295,28.905857,1996,agriculture,alcoholicdistillation,,,woman,57,bantou,0,5,0,1,0,1
ituri,3146,2019,.33783158659935,44.10329437255859,zunguluka,1.351856,28.850859,1.3514612,28.850786,1942,agriculture,,,,man,82,bantou,0,2,1,1,0,0
ituri,1719,2017,.2944740056991577,,zunguluka,1.351867,28.851468,1.3514612,28.850786,1945,withoutactivity,,,,woman,72,bantou,0,1,1,1,0,1
ituri,1714,2017,.7000280022621155,1048.537719726563,zunguluka,1.351867,28.851468,1.3514612,28.850786,1988,agriculture,smallbusiness,livestock,bakery,woman,35,bantou,0,9,1,1,0,1
ituri,1720,2017,.3823911249637604,60.0696907043457,zunguluka,1.351867,28.851468,1.3514612,28.850786,2011,agriculture,mining,hunt,fishing,man,49,bantou,0,2,1,1,0,0
ituri,1715,2017,.5056125521659851,168.7911376953125,zunguluka,1.351867,28.851468,1.3514612,28.850786,1988,agriculture,smallbusiness,livestock,withoutactivity,man,45,bantou,0,9,1,1,0,0
ituri,1709,2017,.4425128102302551,142.0759124755859,zunguluka,1.351867,28.851468,1.3514612,28.850786,1978,agriculture,official,livestock,hunt,man,39,bantou,0,7,1,1,0,0
ituri,1718,2017,.3867436945438385,13.75521850585938,zunguluka,1.351867,28.851468,1.3514612,28.850786,1955,agriculture,hunt,withoutactivity,,man,62,bantou,0,1,1,1,0,0
ituri,1712,2017,.6127980947494507,1064.23095703125,zunguluka,1.351867,28.851468,1.3514612,28.850786,1982,agriculture,official,withoutactivity,smallbusiness,man,35,bantou,0,9,1,1,0,0
ituri,1711,2017,.3246366381645203,65.52848052978516,zunguluka,1.351867,28.851468,1.3514612,28.850786,1974,sewing,agriculture,smallbusiness,livestock,woman,43,bantou,0,9,1,1,0,1
ituri,1713,2017,.5332298278808594,85.70688629150391,zunguluka,1.351867,28.851468,1.3514612,28.850786,1997,agriculture,smallbusiness,livestock,housekeeping,woman,45,bantou,0,5,1,1,0,1
ituri,1716,2017,.4715809226036072,124.2026901245117,zunguluka,1.351867,28.851468,1.3514612,28.850786,2002,agriculture,mining,motorcycletaxi,hairdressing,man,21,bantou,0,4,1,1,0,0
ituri,1717,2017,.3288110494613647,19.33588027954102,zunguluka,1.351867,28.851468,1.3514612,28.850786,1971,agriculture,hunt,daily,,man,46,pygmy,1,8,1,1,0,0
ituri,1710,2017,.5622470378875732,987.9227294921875,zunguluka,1.351867,28.851468,1.3514612,28.850786,1999,agriculture,smallbusiness,,,woman,36,bantou,0,12,1,1,0,1
ituri,798,2015,.5596175789833069,,lolwa,1.35188,29.50043,1.3494548,29.492378,,agriculture,,,,man,40,bantou,0,6,,,0,0
ituri,684,2015,.5771898031234741,,masiliko,1.35189,29.22499,1.352186,29.238846,,agriculture,,,,man,53,bantou,0,7,,,0,0
ituri,3302,2019,.7365963459014893,185.9166870117188,brazza,1.351892,29.029801,1.3466558,29.030769,1951,agriculture,livestock,,,man,70,bantou,0,7,0,0,1,0
ituri,4749,2021,.4908507466316223,91.54943084716797,mandima,1.351994,29.075693,1.3497698,29.074991,1980,agriculture,,,,man,61,bantou,0,7,1,1,0,0
ituri,4752,2021,.6768999695777893,163.1439514160156,mandima,1.351994,29.075693,1.3497698,29.074991,1992,teacher,agriculture,,,man,77,bantou,0,3,1,1,0,0
ituri,4760,2021,.4278322160243988,66.70745086669922,mandima,1.351994,29.075693,1.3497698,29.074991,2018,agriculture,,,,woman,53,bantou,0,5,0,0,1,1
ituri,4742,2021,.5948312878608704,1003.611938476563,mandima,1.351994,29.075693,1.3497698,29.074991,1988,agriculture,,,,man,44,bantou,0,11,1,1,0,0
ituri,4758,2021,.9207064509391785,1283.92578125,mandima,1.351994,29.075693,1.3497698,29.074991,1995,teacher,agriculture,,,man,36,bantou,0,6,1,1,0,0
ituri,4750,2021,.5212904214859009,160.3808746337891,mandima,1.351994,29.075693,1.3497698,29.074991,2008,withoutactivity,,,,man,39,bantou,0,3,0,1,0,0
ituri,4738,2021,.2621339559555054,32.43738174438477,mandima,1.351994,29.075693,1.3497698,29.074991,1994,withoutactivity,,,,man,59,bantou,0,11,0,0,1,0
ituri,4757,2021,.8046714663505554,1414.5341796875,mandima,1.351994,29.075693,1.3497698,29.074991,1970,agriculture,,,,man,70,bantou,0,8,1,1,0,0
ituri,4746,2021,.5830081105232239,107.8324508666992,mandima,1.351994,29.075693,1.3497698,29.074991,1960,teacher,,,,man,67,bantou,0,11,0,1,0,0
ituri,4740,2021,.3396351933479309,16.5455493927002,mandima,1.351994,29.075693,1.3497698,29.074991,2018,agriculture,smallbusiness,,,man,53,bantou,0,6,1,0,1,0
ituri,5025,2021,.6656259894371033,166.3987121582031,mandima,1.351994,29.075693,1.3497698,29.074991,1983,teacher,,,,man,55,bantou,0,15,1,1,0,0
ituri,4754,2021,.4014106690883636,75.00388336181641,mandima,1.351994,29.075693,1.3497698,29.074991,2015,agriculture,smallbusiness,,,woman,26,bantou,0,4,1,1,0,1
ituri,4744,2021,.6923366189002991,959.0034790039063,mandima,1.351994,29.075693,1.3497698,29.074991,1985,agriculture,,,,man,36,bantou,0,3,1,1,0,0
ituri,4756,2021,.30919548869133,90.10793304443359,mandima,1.351994,29.075693,1.3497698,29.074991,1996,agriculture,,,,man,25,bantou,0,4,1,0,1,0
ituri,4735,2021,.6656259894371033,204.9086761474609,mandima,1.351994,29.075693,1.3497698,29.074991,2000,charcoal,agriculture,,,man,46,bantou,0,9,1,1,0,0
ituri,1990,2017,.6452516317367554,1420.655883789063,mabukulu,1.351995,29.15428,1.345914,29.210264,2014,agriculture,motorcycletaxi,,,man,39,bantou,0,6,0,1,0,0
ituri,1988,2017,.3877363801002502,149.4480438232422,mabukulu,1.351995,29.15428,1.345914,29.210264,2010,agriculture,,,,man,32,bantou,0,8,0,1,0,0
ituri,1993,2017,.4472980797290802,102.5343704223633,mabukulu,1.351995,29.15428,1.345914,29.210264,1963,agriculture,alcoholicdistillation,,,woman,54,bantou,0,4,,0,0,1
ituri,1987,2017,.5000381469726563,133.8122100830078,mabukulu,1.351995,29.15428,1.345914,29.210264,1978,agriculture,official,,,man,39,bantou,0,12,,1,0,0
ituri,1991,2017,.388449102640152,91.37085723876953,mabukulu,1.351995,29.15428,1.345914,29.210264,1958,agriculture,hunt,,,man,59,bantou,0,5,0,1,0,0
ituri,1992,2017,.437651127576828,200.6715698242188,mabukulu,1.351995,29.15428,1.345914,29.210264,2014,agriculture,alcoholicdistillation,,,woman,39,bantou,0,13,,1,0,1
ituri,1989,2017,.6356301307678223,465.2453308105469,mabukulu,1.351995,29.15428,1.345914,29.210264,2013,agriculture,hairdressing,smallbusiness,,man,37,bantou,0,5,,0,0,0
ituri,1986,2017,.5641306042671204,188.7164001464844,mabukulu,1.351995,29.15428,1.345914,29.210264,1969,agriculture,official,hunt,,man,48,bantou,0,9,0,1,0,0
ituri,1532,2017,.3590246140956879,124.6806335449219,mania,1.352015,29.154273,1.3505521,29.155651,1992,motorcycletaxi,smallbusiness,,,man,25,bantou,0,5,0,0,0,0
ituri,1531,2017,.6093109846115112,423.4574890136719,mania,1.352015,29.154273,1.3505521,29.155651,1982,agriculture,livestock,,,man,67,bantou,0,10,1,1,0,0
ituri,1530,2017,.8522920608520508,1647.144165039063,mania,1.352015,29.154273,1.3505521,29.155651,1995,agriculture,smallbusiness,,,man,53,bantou,0,4,0,1,0,0
ituri,1542,2017,.4486725926399231,134.9017944335938,mania,1.35202,29.154433,1.3505521,29.155651,1975,agriculture,hunt,mining,,man,58,bantou,0,5,0,1,0,0
ituri,1555,2017,.3280729055404663,69.47052764892578,mania,1.352038,29.154403,1.3505521,29.155651,1995,daily,hunt,,,man,42,pygmy,1,5,,1,0,0
ituri,1554,2017,.2360577285289764,50.16190338134766,mania,1.352038,29.154403,1.3505521,29.155651,1960,agriculture,daily,,,man,47,bantou,0,4,,1,0,0
ituri,1974,2017,.296586662530899,25.66445159912109,mania,1.352038,29.154403,1.3505521,29.155651,2012,agriculture,alcoholicdistillation,,,woman,37,bantou,0,10,0,0,0,1
ituri,1552,2017,.5599308013916016,1096.856323242188,mania,1.352038,29.154403,1.3505521,29.155651,2004,agriculture,daily,,,man,42,bantou,0,11,0,1,0,0
ituri,1973,2017,.3592027723789215,80.35866546630859,mania,1.352038,29.154403,1.3505521,29.155651,1990,agriculture,hunt,daily,,man,58,pygmy,1,5,,1,0,0
ituri,1553,2017,.2717693150043488,83.27305603027344,mania,1.352038,29.154403,1.3505521,29.155651,2000,hunt,daily,,,woman,57,pygmy,1,5,,0,0,1
ituri,1249,2015,.4748198986053467,,zunguluka,1.35205,28.85102,1.3514612,28.850786,,daily,,,,woman,31,autochtones,1,5,,,0,1
ituri,1734,2017,.2367195188999176,,zunguluka,1.352097,28.850753,1.3514612,28.850786,2000,daily,,,,woman,17,pygmy,1,2,1,1,0,1
ituri,1733,2017,.329218327999115,27.5577449798584,zunguluka,1.352097,28.850753,1.3514612,28.850786,1978,agriculture,hunt,daily,,man,39,pygmy,1,6,1,1,0,0
ituri,1318,2015,.5187167525291443,,mandima,1.3521,29.07863,1.3497698,29.074991,,teacher,,,,man,71,bantou,0,5,,,1,0
ituri,3205,2019,.4334622025489807,135.9160919189453,mandima,1.35213,29.077203,1.3497698,29.074991,2003,agriculture,,,,woman,34,bantou,0,9,0,0,1,1
ituri,3193,2019,.3100396394729614,35.85417556762695,mandima,1.35213,29.077203,1.3497698,29.074991,1980,agriculture,,,,woman,39,pygmy,1,5,0,1,0,1
