landscape,surveyyear,id,nr,nrcollect
lac_tele,2021,6177,marantacea,2
lac_tele,2021,6177,gnetum,0
lac_tele,2021,6177,fish,6
lac_tele,2021,6177,firewood,4
lac_tele,2021,6178,fish,3
lac_tele,2021,6178,bushmeat,0
lac_tele,2021,6178,firewood,4
lac_tele,2021,6178,marantacea,1
lac_tele,2021,6178,gnetum,0
lac_tele,2021,6179,fish,2
lac_tele,2021,6179,firewood,3
lac_tele,2021,6179,gnetum,0
lac_tele,2021,6179,marantacea,0
lac_tele,2021,6179,bushmeat,0
lac_tele,2021,6180,gnetum,0
lac_tele,2021,6180,firewood,7
lac_tele,2021,6180,marantacea,2
lac_tele,2021,6180,bushmeat,0
lac_tele,2021,6180,fish,4
lac_tele,2021,6181,gnetum,0
lac_tele,2021,6181,bushmeat,0
lac_tele,2021,6181,firewood,4
lac_tele,2021,6181,marantacea,3
lac_tele,2021,6181,fish,7
lac_tele,2021,6182,firewood,5
lac_tele,2021,6182,marantacea,1
lac_tele,2021,6182,gnetum,0
lac_tele,2021,6182,fish,7
lac_tele,2021,6182,bushmeat,0
lac_tele,2021,6183,bushmeat,0
lac_tele,2021,6183,fish,4
lac_tele,2021,6183,gnetum,0
lac_tele,2021,6183,marantacea,1
lac_tele,2021,6183,firewood,5
lac_tele,2021,6184,gnetum,0
lac_tele,2021,6184,marantacea,0
lac_tele,2021,6184,fish,6
lac_tele,2021,6184,firewood,3
lac_tele,2021,6184,bushmeat,2
lac_tele,2021,6185,bushmeat,0
lac_tele,2021,6185,marantacea,0
lac_tele,2021,6185,fish,7
lac_tele,2021,6185,firewood,6
lac_tele,2021,6185,gnetum,0
lac_tele,2021,6186,marantacea,0
lac_tele,2021,6186,firewood,3
lac_tele,2021,6186,bushmeat,0
lac_tele,2021,6186,gnetum,0
lac_tele,2021,6186,fish,2
lac_tele,2021,6187,firewood,7
lac_tele,2021,6187,gnetum,0
lac_tele,2021,6187,fish,7
lac_tele,2021,6187,bushmeat,0
lac_tele,2021,6187,marantacea,1
lac_tele,2021,6188,marantacea,0
lac_tele,2021,6188,gnetum,0
lac_tele,2021,6188,firewood,1
lac_tele,2021,6188,bushmeat,0
lac_tele,2021,6188,fish,4
lac_tele,2021,6189,firewood,2
lac_tele,2021,6189,bushmeat,0
lac_tele,2021,6189,gnetum,0
lac_tele,2021,6189,marantacea,0
lac_tele,2021,6189,fish,7
lac_tele,2021,6190,gnetum,0
lac_tele,2021,6190,marantacea,0
lac_tele,2021,6190,firewood,3
lac_tele,2021,6190,fish,3
lac_tele,2021,6190,bushmeat,0
lac_tele,2021,6191,bushmeat,0
lac_tele,2021,6191,fish,7
lac_tele,2021,6191,gnetum,0
lac_tele,2021,6191,firewood,5
lac_tele,2021,6191,marantacea,0
lac_tele,2021,6192,bushmeat,0
lac_tele,2021,6192,gnetum,0
lac_tele,2021,6192,firewood,0
lac_tele,2021,6192,fish,4
lac_tele,2021,6192,marantacea,0
lac_tele,2021,6193,bushmeat,0
lac_tele,2021,6193,fish,7
lac_tele,2021,6193,firewood,4
lac_tele,2021,6193,gnetum,1
lac_tele,2021,6193,marantacea,0
lac_tele,2021,6194,fish,7
lac_tele,2021,6194,bushmeat,0
lac_tele,2021,6194,gnetum,0
lac_tele,2021,6194,marantacea,0
lac_tele,2021,6194,firewood,4
lac_tele,2021,6195,fish,5
lac_tele,2021,6195,firewood,3
lac_tele,2021,6195,bushmeat,0
lac_tele,2021,6195,gnetum,0
lac_tele,2021,6195,marantacea,0
lac_tele,2021,6196,firewood,4
lac_tele,2021,6196,bushmeat,0
lac_tele,2021,6196,marantacea,1
lac_tele,2021,6196,fish,7
lac_tele,2021,6196,gnetum,0
lac_tele,2021,6197,fish,7
lac_tele,2021,6197,bushmeat,0
lac_tele,2021,6197,firewood,1
lac_tele,2021,6197,marantacea,0
lac_tele,2021,6197,gnetum,1
lac_tele,2021,6198,firewood,4
lac_tele,2021,6198,marantacea,1
lac_tele,2021,6198,fish,7
lac_tele,2021,6198,gnetum,0
lac_tele,2021,6198,bushmeat,0
lac_tele,2021,6199,fish,7
lac_tele,2021,6199,bushmeat,0
lac_tele,2021,6199,marantacea,0
lac_tele,2021,6199,firewood,3
lac_tele,2021,6199,gnetum,0
lac_tele,2021,6200,fish,3
lac_tele,2021,6200,marantacea,0
lac_tele,2021,6200,bushmeat,0
lac_tele,2021,6200,gnetum,0
lac_tele,2021,6200,firewood,4
lac_tele,2021,6201,marantacea,0
lac_tele,2021,6201,bushmeat,0
lac_tele,2021,6201,gnetum,0
lac_tele,2021,6201,fish,7
lac_tele,2021,6201,firewood,4
lac_tele,2021,6202,bushmeat,0
lac_tele,2021,6202,marantacea,0
lac_tele,2021,6202,gnetum,0
lac_tele,2021,6202,firewood,4
lac_tele,2021,6202,fish,5
lac_tele,2021,6203,bushmeat,0
lac_tele,2021,6203,fish,7
lac_tele,2021,6203,marantacea,0
lac_tele,2021,6203,firewood,5
lac_tele,2021,6203,gnetum,0
lac_tele,2021,6204,firewood,5
lac_tele,2021,6204,gnetum,0
lac_tele,2021,6204,fish,7
lac_tele,2021,6204,bushmeat,0
lac_tele,2021,6204,marantacea,0
lac_tele,2021,6205,firewood,1
lac_tele,2021,6205,bushmeat,0
lac_tele,2021,6205,fish,2
lac_tele,2021,6205,gnetum,0
lac_tele,2021,6205,marantacea,0
lac_tele,2021,6206,marantacea,0
lac_tele,2021,6206,bushmeat,0
lac_tele,2021,6206,fish,7
lac_tele,2021,6206,gnetum,0
lac_tele,2021,6206,firewood,4
lac_tele,2021,6207,firewood,1
lac_tele,2021,6207,fish,0
lac_tele,2021,6207,marantacea,1
lac_tele,2021,6207,bushmeat,0
lac_tele,2021,6207,gnetum,0
lac_tele,2021,6208,marantacea,0
lac_tele,2021,6208,firewood,0
lac_tele,2021,6208,gnetum,1
lac_tele,2021,6208,fish,7
lac_tele,2021,6208,bushmeat,0
lac_tele,2021,6209,gnetum,3
lac_tele,2021,6209,firewood,6
lac_tele,2021,6209,fish,7
lac_tele,2021,6209,marantacea,3
lac_tele,2021,6209,bushmeat,0
lac_tele,2021,6210,bushmeat,0
lac_tele,2021,6210,fish,0
lac_tele,2021,6210,marantacea,0
lac_tele,2021,6210,firewood,0
lac_tele,2021,6210,gnetum,0
lac_tele,2021,6211,fish,7
lac_tele,2021,6211,marantacea,0
lac_tele,2021,6211,firewood,1
lac_tele,2021,6211,bushmeat,0
lac_tele,2021,6211,gnetum,0
lac_tele,2021,6212,bushmeat,0
lac_tele,2021,6212,firewood,2
lac_tele,2021,6212,marantacea,0
lac_tele,2021,6212,gnetum,0
lac_tele,2021,6212,fish,3
lac_tele,2021,6213,gnetum,0
lac_tele,2021,6213,fish,2
lac_tele,2021,6213,marantacea,0
lac_tele,2021,6213,firewood,1
lac_tele,2021,6213,bushmeat,0
lac_tele,2021,6214,gnetum,3
lac_tele,2021,6214,fish,7
lac_tele,2021,6214,marantacea,0
lac_tele,2021,6214,bushmeat,0
lac_tele,2021,6214,firewood,3
lac_tele,2021,6215,gnetum,0
lac_tele,2021,6215,bushmeat,0
lac_tele,2021,6215,firewood,0
lac_tele,2021,6215,fish,0
lac_tele,2021,6215,marantacea,0
lac_tele,2021,6216,gnetum,0
lac_tele,2021,6216,marantacea,0
lac_tele,2021,6216,bushmeat,0
lac_tele,2021,6216,firewood,5
lac_tele,2021,6216,fish,7
lac_tele,2021,6217,bushmeat,0
lac_tele,2021,6217,marantacea,0
lac_tele,2021,6217,firewood,0
lac_tele,2021,6217,gnetum,0
lac_tele,2021,6217,fish,7
lac_tele,2021,6218,bushmeat,0
lac_tele,2021,6218,gnetum,3
lac_tele,2021,6218,fish,1
lac_tele,2021,6218,marantacea,0
lac_tele,2021,6218,firewood,1
lac_tele,2021,6219,fish,0
lac_tele,2021,6219,firewood,1
lac_tele,2021,6219,marantacea,0
lac_tele,2021,6219,bushmeat,0
lac_tele,2021,6219,gnetum,0
lac_tele,2021,6220,marantacea,0
lac_tele,2021,6220,gnetum,0
lac_tele,2021,6220,fish,0
lac_tele,2021,6220,firewood,1
lac_tele,2021,6220,bushmeat,0
lac_tele,2021,6221,fish,7
lac_tele,2021,6221,firewood,1
lac_tele,2021,6221,gnetum,1
lac_tele,2021,6221,bushmeat,1
lac_tele,2021,6221,marantacea,1
lac_tele,2021,6222,fish,0
lac_tele,2021,6222,gnetum,1
lac_tele,2021,6222,bushmeat,0
lac_tele,2021,6222,firewood,2
lac_tele,2021,6222,marantacea,1
lac_tele,2021,6223,fish,1
lac_tele,2021,6223,bushmeat,0
lac_tele,2021,6223,marantacea,0
lac_tele,2021,6223,gnetum,0
lac_tele,2021,6223,firewood,2
lac_tele,2021,6224,fish,7
lac_tele,2021,6224,firewood,0
lac_tele,2021,6224,gnetum,0
lac_tele,2021,6224,bushmeat,3
lac_tele,2021,6224,marantacea,0
lac_tele,2021,6225,gnetum,0
lac_tele,2021,6225,firewood,1
lac_tele,2021,6225,marantacea,0
lac_tele,2021,6225,bushmeat,0
lac_tele,2021,6225,fish,0
lac_tele,2021,6226,gnetum,0
lac_tele,2021,6226,marantacea,0
lac_tele,2021,6226,firewood,2
lac_tele,2021,6226,bushmeat,0
lac_tele,2021,6226,fish,0
lac_tele,2021,6227,fish,1
lac_tele,2021,6227,gnetum,1
lac_tele,2021,6227,bushmeat,1
lac_tele,2021,6227,marantacea,1
lac_tele,2021,6227,firewood,1
lac_tele,2021,6228,marantacea,0
lac_tele,2021,6228,bushmeat,0
lac_tele,2021,6228,gnetum,0
lac_tele,2021,6228,fish,0
lac_tele,2021,6228,firewood,1
lac_tele,2021,6229,fish,0
lac_tele,2021,6229,bushmeat,0
lac_tele,2021,6229,marantacea,0
lac_tele,2021,6229,gnetum,0
lac_tele,2021,6229,firewood,4
lac_tele,2021,6230,fish,1
lac_tele,2021,6230,bushmeat,0
lac_tele,2021,6230,firewood,2
lac_tele,2021,6230,gnetum,0
lac_tele,2021,6230,marantacea,1
lac_tele,2021,6231,bushmeat,0
lac_tele,2021,6231,marantacea,0
lac_tele,2021,6231,fish,7
lac_tele,2021,6231,gnetum,0
lac_tele,2021,6231,firewood,3
lac_tele,2021,6232,bushmeat,0
lac_tele,2021,6232,gnetum,0
lac_tele,2021,6232,marantacea,0
lac_tele,2021,6232,firewood,2
lac_tele,2021,6232,fish,5
lac_tele,2021,6233,firewood,1
lac_tele,2021,6233,fish,1
lac_tele,2021,6233,gnetum,0
lac_tele,2021,6233,marantacea,0
lac_tele,2021,6233,bushmeat,0
lac_tele,2021,6234,firewood,3
lac_tele,2021,6234,gnetum,0
lac_tele,2021,6234,marantacea,0
lac_tele,2021,6234,bushmeat,2
lac_tele,2021,6234,fish,7
lac_tele,2021,6235,fish,7
lac_tele,2021,6235,firewood,2
lac_tele,2021,6235,bushmeat,0
lac_tele,2021,6235,gnetum,3
lac_tele,2021,6235,marantacea,1
lac_tele,2021,6236,marantacea,1
lac_tele,2021,6236,bushmeat,0
lac_tele,2021,6236,gnetum,2
lac_tele,2021,6236,fish,7
lac_tele,2021,6236,firewood,3
lac_tele,2021,6237,firewood,3
lac_tele,2021,6237,bushmeat,0
lac_tele,2021,6237,marantacea,1
lac_tele,2021,6237,gnetum,3
lac_tele,2021,6237,fish,5
lac_tele,2021,6238,firewood,1
lac_tele,2021,6238,fish,5
lac_tele,2021,6238,marantacea,1
lac_tele,2021,6238,bushmeat,0
lac_tele,2021,6238,gnetum,3
lac_tele,2021,6239,firewood,4
lac_tele,2021,6239,bushmeat,0
lac_tele,2021,6239,fish,3
lac_tele,2021,6239,gnetum,4
lac_tele,2021,6239,marantacea,1
lac_tele,2021,6240,firewood,3
lac_tele,2021,6240,bushmeat,0
lac_tele,2021,6240,marantacea,0
lac_tele,2021,6240,gnetum,2
lac_tele,2021,6240,fish,5
lac_tele,2021,6241,gnetum,2
lac_tele,2021,6241,firewood,4
lac_tele,2021,6241,bushmeat,0
lac_tele,2021,6241,marantacea,0
lac_tele,2021,6241,fish,7
lac_tele,2021,6242,fish,2
lac_tele,2021,6242,gnetum,2
lac_tele,2021,6242,bushmeat,0
lac_tele,2021,6242,marantacea,0
lac_tele,2021,6242,firewood,3
lac_tele,2021,6243,marantacea,0
lac_tele,2021,6243,gnetum,3
lac_tele,2021,6243,fish,7
lac_tele,2021,6243,bushmeat,0
lac_tele,2021,6243,firewood,7
lac_tele,2021,6244,gnetum,3
lac_tele,2021,6244,fish,6
lac_tele,2021,6244,marantacea,1
lac_tele,2021,6244,firewood,3
lac_tele,2021,6244,bushmeat,0
lac_tele,2021,6245,bushmeat,0
lac_tele,2021,6245,fish,5
lac_tele,2021,6245,gnetum,3
lac_tele,2021,6245,firewood,3
lac_tele,2021,6245,marantacea,0
lac_tele,2021,6246,bushmeat,0
lac_tele,2021,6246,marantacea,0
lac_tele,2021,6246,firewood,6
lac_tele,2021,6246,gnetum,1
lac_tele,2021,6246,fish,4
lac_tele,2021,6247,firewood,0
lac_tele,2021,6247,bushmeat,0
lac_tele,2021,6247,gnetum,5
lac_tele,2021,6247,fish,0
lac_tele,2021,6247,marantacea,0
lac_tele,2021,6248,gnetum,3
lac_tele,2021,6248,firewood,4
lac_tele,2021,6248,bushmeat,0
lac_tele,2021,6248,fish,7
lac_tele,2021,6248,marantacea,0
lac_tele,2021,6249,firewood,7
lac_tele,2021,6249,marantacea,0
lac_tele,2021,6249,gnetum,0
lac_tele,2021,6249,fish,7
lac_tele,2021,6249,bushmeat,0
lac_tele,2021,6250,fish,7
lac_tele,2021,6250,marantacea,0
lac_tele,2021,6250,gnetum,0
lac_tele,2021,6250,bushmeat,0
lac_tele,2021,6250,firewood,7
lac_tele,2021,6251,fish,7
lac_tele,2021,6251,gnetum,3
lac_tele,2021,6251,bushmeat,0
lac_tele,2021,6251,firewood,7
lac_tele,2021,6251,marantacea,0
lac_tele,2021,6252,gnetum,3
lac_tele,2021,6252,marantacea,0
lac_tele,2021,6252,bushmeat,0
lac_tele,2021,6252,fish,7
lac_tele,2021,6252,firewood,7
lac_tele,2021,6253,bushmeat,0
lac_tele,2021,6253,firewood,3
lac_tele,2021,6253,gnetum,3
lac_tele,2021,6253,marantacea,0
lac_tele,2021,6253,fish,7
lac_tele,2021,6254,fish,7
lac_tele,2021,6254,gnetum,3
lac_tele,2021,6254,bushmeat,0
lac_tele,2021,6254,marantacea,0
lac_tele,2021,6254,firewood,7
lac_tele,2021,6255,marantacea,0
lac_tele,2021,6255,gnetum,3
lac_tele,2021,6255,fish,7
lac_tele,2021,6255,firewood,7
lac_tele,2021,6255,bushmeat,0
lac_tele,2021,6256,gnetum,2
lac_tele,2021,6256,bushmeat,0
lac_tele,2021,6256,marantacea,0
lac_tele,2021,6256,firewood,3
lac_tele,2021,6256,fish,7
lac_tele,2021,6257,firewood,5
lac_tele,2021,6257,marantacea,7
lac_tele,2021,6257,bushmeat,0
lac_tele,2021,6257,gnetum,3
lac_tele,2021,6257,fish,7
lac_tele,2021,6258,firewood,7
lac_tele,2021,6258,gnetum,3
lac_tele,2021,6258,bushmeat,0
lac_tele,2021,6258,marantacea,3
lac_tele,2021,6258,fish,7
lac_tele,2021,6259,firewood,4
lac_tele,2021,6259,gnetum,0
lac_tele,2021,6259,marantacea,3
lac_tele,2021,6259,bushmeat,0
lac_tele,2021,6259,fish,7
lac_tele,2021,6260,fish,7
lac_tele,2021,6260,bushmeat,0
lac_tele,2021,6260,firewood,7
lac_tele,2021,6260,marantacea,4
lac_tele,2021,6260,gnetum,3
lac_tele,2021,6261,firewood,4
lac_tele,2021,6261,marantacea,3
lac_tele,2021,6261,gnetum,4
lac_tele,2021,6261,bushmeat,0
lac_tele,2021,6261,fish,7
lac_tele,2021,6262,fish,7
lac_tele,2021,6262,firewood,4
lac_tele,2021,6262,marantacea,1
lac_tele,2021,6262,gnetum,3
lac_tele,2021,6262,bushmeat,0
lac_tele,2021,6263,bushmeat,0
lac_tele,2021,6263,gnetum,3
lac_tele,2021,6263,firewood,3
lac_tele,2021,6263,fish,7
lac_tele,2021,6263,marantacea,3
lac_tele,2021,6264,gnetum,3
lac_tele,2021,6264,fish,7
lac_tele,2021,6264,bushmeat,0
lac_tele,2021,6264,firewood,4
lac_tele,2021,6264,marantacea,3
lac_tele,2021,6265,fish,7
lac_tele,2021,6265,gnetum,0
lac_tele,2021,6265,marantacea,1
lac_tele,2021,6265,bushmeat,0
lac_tele,2021,6265,firewood,0
lac_tele,2021,6266,fish,7
lac_tele,2021,6266,gnetum,0
lac_tele,2021,6266,bushmeat,0
lac_tele,2021,6266,marantacea,0
lac_tele,2021,6266,firewood,1
lac_tele,2021,6267,fish,7
lac_tele,2021,6267,gnetum,7
lac_tele,2021,6267,bushmeat,0
lac_tele,2021,6267,marantacea,2
lac_tele,2021,6267,firewood,2
lac_tele,2021,6268,firewood,2
lac_tele,2021,6268,bushmeat,0
lac_tele,2021,6268,fish,7
lac_tele,2021,6268,marantacea,3
lac_tele,2021,6268,gnetum,1
lac_tele,2021,6269,bushmeat,0
lac_tele,2021,6269,firewood,3
lac_tele,2021,6269,marantacea,0
lac_tele,2021,6269,fish,7
lac_tele,2021,6269,gnetum,3
lac_tele,2021,6270,firewood,3
lac_tele,2021,6270,fish,0
lac_tele,2021,6270,gnetum,2
lac_tele,2021,6270,bushmeat,1
lac_tele,2021,6270,marantacea,1
lac_tele,2021,6271,marantacea,0
lac_tele,2021,6271,bushmeat,0
lac_tele,2021,6271,fish,0
lac_tele,2021,6271,gnetum,0
lac_tele,2021,6271,firewood,3
lac_tele,2021,6272,bushmeat,0
lac_tele,2021,6272,fish,3
lac_tele,2021,6272,marantacea,0
lac_tele,2021,6272,gnetum,0
lac_tele,2021,6272,firewood,3
lac_tele,2021,6273,fish,0
lac_tele,2021,6273,bushmeat,0
lac_tele,2021,6273,firewood,2
lac_tele,2021,6273,gnetum,2
lac_tele,2021,6273,marantacea,2
lac_tele,2021,6274,marantacea,0
lac_tele,2021,6274,gnetum,0
lac_tele,2021,6274,bushmeat,0
lac_tele,2021,6274,fish,0
lac_tele,2021,6274,firewood,1
lac_tele,2021,6275,marantacea,1
lac_tele,2021,6275,firewood,3
lac_tele,2021,6275,fish,0
lac_tele,2021,6275,bushmeat,0
lac_tele,2021,6275,gnetum,6
lac_tele,2021,6276,gnetum,2
lac_tele,2021,6276,firewood,4
lac_tele,2021,6276,bushmeat,0
lac_tele,2021,6276,fish,0
lac_tele,2021,6276,marantacea,1
lac_tele,2021,6277,marantacea,1
lac_tele,2021,6277,gnetum,1
lac_tele,2021,6277,fish,7
lac_tele,2021,6277,firewood,3
lac_tele,2021,6277,bushmeat,0
lac_tele,2021,6278,bushmeat,0
lac_tele,2021,6278,marantacea,0
lac_tele,2021,6278,firewood,3
lac_tele,2021,6278,gnetum,7
lac_tele,2021,6278,fish,2
lac_tele,2021,6279,bushmeat,0
lac_tele,2021,6279,gnetum,0
lac_tele,2021,6279,fish,0
lac_tele,2021,6279,firewood,1
lac_tele,2021,6279,marantacea,0
lac_tele,2021,6280,gnetum,6
lac_tele,2021,6280,firewood,3
lac_tele,2021,6280,bushmeat,0
lac_tele,2021,6280,marantacea,1
lac_tele,2021,6280,fish,7
lac_tele,2021,6281,marantacea,0
lac_tele,2021,6281,bushmeat,0
lac_tele,2021,6281,fish,7
lac_tele,2021,6281,firewood,5
lac_tele,2021,6281,gnetum,7
lac_tele,2021,6282,marantacea,0
lac_tele,2021,6282,firewood,3
lac_tele,2021,6282,fish,0
lac_tele,2021,6282,gnetum,7
lac_tele,2021,6282,bushmeat,0
lac_tele,2021,6283,fish,7
lac_tele,2021,6283,bushmeat,0
lac_tele,2021,6283,marantacea,0
lac_tele,2021,6283,gnetum,1
lac_tele,2021,6283,firewood,2
lac_tele,2021,6284,firewood,5
lac_tele,2021,6284,bushmeat,0
lac_tele,2021,6284,gnetum,3
lac_tele,2021,6284,marantacea,1
lac_tele,2021,6284,fish,7
lac_tele,2021,6285,bushmeat,0
lac_tele,2021,6285,marantacea,0
lac_tele,2021,6285,gnetum,1
lac_tele,2021,6285,fish,7
lac_tele,2021,6285,firewood,3
lac_tele,2021,6286,firewood,3
lac_tele,2021,6286,fish,7
lac_tele,2021,6286,bushmeat,0
lac_tele,2021,6286,gnetum,1
lac_tele,2021,6286,marantacea,0
lac_tele,2021,6287,marantacea,0
lac_tele,2021,6287,bushmeat,0
lac_tele,2021,6287,gnetum,0
lac_tele,2021,6287,firewood,1
lac_tele,2021,6287,fish,0
lac_tele,2021,6288,firewood,3
lac_tele,2021,6288,bushmeat,0
lac_tele,2021,6288,gnetum,0
lac_tele,2021,6288,marantacea,0
lac_tele,2021,6288,fish,0
lac_tele,2021,6289,marantacea,0
lac_tele,2021,6289,gnetum,0
lac_tele,2021,6289,firewood,0
lac_tele,2021,6289,bushmeat,0
lac_tele,2021,6289,fish,7
lac_tele,2021,6290,gnetum,1
lac_tele,2021,6290,firewood,3
lac_tele,2021,6290,marantacea,5
lac_tele,2021,6290,fish,0
lac_tele,2021,6290,bushmeat,0
lac_tele,2021,6291,firewood,4
lac_tele,2021,6291,gnetum,0
lac_tele,2021,6291,marantacea,2
lac_tele,2021,6291,fish,3
lac_tele,2021,6291,bushmeat,0
lac_tele,2021,6292,bushmeat,0
lac_tele,2021,6292,fish,7
lac_tele,2021,6292,firewood,0
lac_tele,2021,6292,gnetum,4
lac_tele,2021,6292,marantacea,2
lac_tele,2021,6293,bushmeat,0
lac_tele,2021,6293,gnetum,0
lac_tele,2021,6293,firewood,0
lac_tele,2021,6293,fish,1
lac_tele,2021,6293,marantacea,1
lac_tele,2021,6294,marantacea,2
lac_tele,2021,6294,bushmeat,0
lac_tele,2021,6294,gnetum,0
lac_tele,2021,6294,fish,7
lac_tele,2021,6294,firewood,7
lac_tele,2021,6295,firewood,7
lac_tele,2021,6295,fish,7
lac_tele,2021,6295,bushmeat,0
lac_tele,2021,6295,gnetum,3
lac_tele,2021,6295,marantacea,2
lac_tele,2021,6296,marantacea,0
lac_tele,2021,6296,firewood,2
lac_tele,2021,6296,bushmeat,0
lac_tele,2021,6296,gnetum,0
lac_tele,2021,6296,fish,0
lac_tele,2021,6297,gnetum,6
lac_tele,2021,6297,fish,7
lac_tele,2021,6297,marantacea,7
lac_tele,2021,6297,bushmeat,0
lac_tele,2021,6297,firewood,7
lac_tele,2021,6298,marantacea,3
lac_tele,2021,6298,firewood,4
lac_tele,2021,6298,fish,0
lac_tele,2021,6298,bushmeat,0
lac_tele,2021,6298,gnetum,0
lac_tele,2021,6299,marantacea,3
lac_tele,2021,6299,gnetum,0
lac_tele,2021,6299,fish,7
lac_tele,2021,6299,bushmeat,0
lac_tele,2021,6299,firewood,7
lac_tele,2021,6300,marantacea,2
lac_tele,2021,6300,bushmeat,0
lac_tele,2021,6300,gnetum,7
lac_tele,2021,6300,fish,7
lac_tele,2021,6300,firewood,7
lac_tele,2021,6301,marantacea,0
lac_tele,2021,6301,fish,0
lac_tele,2021,6301,firewood,3
lac_tele,2021,6301,bushmeat,0
lac_tele,2021,6301,gnetum,0
lac_tele,2021,6302,bushmeat,0
lac_tele,2021,6302,firewood,0
lac_tele,2021,6302,gnetum,0
lac_tele,2021,6302,marantacea,0
lac_tele,2021,6302,fish,4
lac_tele,2021,6303,bushmeat,0
lac_tele,2021,6303,firewood,0
lac_tele,2021,6303,marantacea,1
lac_tele,2021,6303,fish,6
lac_tele,2021,6303,gnetum,2
lac_tele,2021,6304,firewood,0
lac_tele,2021,6304,bushmeat,0
lac_tele,2021,6304,gnetum,0
lac_tele,2021,6304,marantacea,0
lac_tele,2021,6304,fish,0
lac_tele,2021,6305,bushmeat,0
lac_tele,2021,6305,gnetum,4
lac_tele,2021,6305,fish,0
lac_tele,2021,6305,marantacea,0
lac_tele,2021,6305,firewood,5
lac_tele,2021,6306,bushmeat,0
lac_tele,2021,6306,marantacea,1
lac_tele,2021,6306,gnetum,2
lac_tele,2021,6306,fish,0
lac_tele,2021,6306,firewood,2
lac_tele,2021,6307,bushmeat,0
lac_tele,2021,6307,gnetum,1
lac_tele,2021,6307,marantacea,0
lac_tele,2021,6307,firewood,3
lac_tele,2021,6307,fish,7
lac_tele,2021,6308,gnetum,3
lac_tele,2021,6308,firewood,7
lac_tele,2021,6308,fish,7
lac_tele,2021,6308,bushmeat,0
lac_tele,2021,6308,marantacea,1
lac_tele,2021,6309,fish,0
lac_tele,2021,6309,bushmeat,0
lac_tele,2021,6309,gnetum,4
lac_tele,2021,6309,marantacea,2
lac_tele,2021,6309,firewood,7
lac_tele,2021,6310,bushmeat,0
lac_tele,2021,6310,gnetum,2
lac_tele,2021,6310,firewood,4
lac_tele,2021,6310,fish,7
lac_tele,2021,6310,marantacea,2
lac_tele,2021,6311,marantacea,1
lac_tele,2021,6311,gnetum,2
lac_tele,2021,6311,firewood,2
lac_tele,2021,6311,bushmeat,0
lac_tele,2021,6311,fish,7
lac_tele,2021,6312,marantacea,1
lac_tele,2021,6312,gnetum,3
lac_tele,2021,6312,fish,7
lac_tele,2021,6312,bushmeat,0
lac_tele,2021,6312,firewood,0
lac_tele,2021,6313,fish,7
lac_tele,2021,6313,gnetum,0
lac_tele,2021,6313,firewood,3
lac_tele,2021,6313,marantacea,7
lac_tele,2021,6313,bushmeat,0
lac_tele,2021,6314,bushmeat,0
lac_tele,2021,6314,firewood,6
lac_tele,2021,6314,fish,7
lac_tele,2021,6314,marantacea,0
lac_tele,2021,6314,gnetum,2
lac_tele,2021,6315,firewood,7
lac_tele,2021,6315,bushmeat,2
lac_tele,2021,6315,marantacea,4
lac_tele,2021,6315,gnetum,4
lac_tele,2021,6315,fish,7
lac_tele,2021,6316,bushmeat,0
lac_tele,2021,6316,fish,7
lac_tele,2021,6316,firewood,5
lac_tele,2021,6316,gnetum,1
lac_tele,2021,6316,marantacea,0
lac_tele,2021,6317,gnetum,0
lac_tele,2021,6317,firewood,1
lac_tele,2021,6317,marantacea,0
lac_tele,2021,6317,bushmeat,0
lac_tele,2021,6317,fish,1
lac_tele,2021,6318,gnetum,1
lac_tele,2021,6318,bushmeat,0
lac_tele,2021,6318,firewood,1
lac_tele,2021,6318,marantacea,2
lac_tele,2021,6318,fish,7
lac_tele,2021,6319,firewood,4
lac_tele,2021,6319,gnetum,1
lac_tele,2021,6319,bushmeat,0
lac_tele,2021,6319,marantacea,0
lac_tele,2021,6319,fish,1
lac_tele,2021,6320,marantacea,0
lac_tele,2021,6320,fish,7
lac_tele,2021,6320,firewood,5
lac_tele,2021,6320,bushmeat,0
lac_tele,2021,6320,gnetum,2
lac_tele,2021,6321,gnetum,1
lac_tele,2021,6321,fish,7
lac_tele,2021,6321,marantacea,0
lac_tele,2021,6321,firewood,1
lac_tele,2021,6321,bushmeat,0
lac_tele,2021,6322,firewood,2
lac_tele,2021,6322,fish,4
lac_tele,2021,6322,marantacea,2
lac_tele,2021,6322,bushmeat,0
lac_tele,2021,6322,gnetum,2
lac_tele,2021,6323,gnetum,0
lac_tele,2021,6323,firewood,2
lac_tele,2021,6323,bushmeat,0
lac_tele,2021,6323,fish,7
lac_tele,2021,6323,marantacea,2
lac_tele,2021,6324,firewood,3
lac_tele,2021,6324,marantacea,1
lac_tele,2021,6324,gnetum,0
lac_tele,2021,6324,fish,7
lac_tele,2021,6324,bushmeat,0
lac_tele,2021,6325,marantacea,0
lac_tele,2021,6325,fish,6
lac_tele,2021,6325,firewood,0
lac_tele,2021,6325,gnetum,0
lac_tele,2021,6325,bushmeat,0
lac_tele,2021,6326,marantacea,2
lac_tele,2021,6326,fish,7
lac_tele,2021,6326,bushmeat,0
lac_tele,2021,6326,gnetum,2
lac_tele,2021,6326,firewood,3
lac_tele,2021,6327,firewood,2
lac_tele,2021,6327,gnetum,3
