landscape,id,surveyyear,nr,nrcollect
ndoki,6070,2020,liana,0
ndoki,6071,2020,bushmeat,0
ndoki,6071,2020,firewood,0
ndoki,6071,2020,liana,0
ndoki,6071,2020,marantaceas,6
ndoki,6071,2020,gnetum,2
ndoki,6072,2020,marantaceas,6
ndoki,6072,2020,bushmeat,0
ndoki,6072,2020,liana,2
ndoki,6072,2020,gnetum,6
ndoki,6072,2020,firewood,7
ndoki,6073,2020,marantaceas,0
ndoki,6073,2020,firewood,0
ndoki,6073,2020,liana,0
ndoki,6073,2020,gnetum,0
ndoki,6073,2020,bushmeat,0
ndoki,6074,2020,marantaceas,0
ndoki,6074,2020,liana,0
ndoki,6074,2020,bushmeat,0
ndoki,6074,2020,firewood,0
ndoki,6074,2020,gnetum,0
ndoki,6075,2020,gnetum,0
ndoki,6075,2020,liana,0
ndoki,6075,2020,marantaceas,0
ndoki,6075,2020,bushmeat,0
ndoki,6075,2020,firewood,2
ndoki,6076,2020,gnetum,6
ndoki,6076,2020,firewood,3
ndoki,6076,2020,liana,0
ndoki,6076,2020,bushmeat,6
ndoki,6076,2020,marantaceas,6
ndoki,6077,2020,marantaceas,2
ndoki,6077,2020,liana,3
ndoki,6077,2020,firewood,2
ndoki,6077,2020,bushmeat,0
ndoki,6077,2020,gnetum,3
ndoki,6078,2020,bushmeat,0
ndoki,6078,2020,firewood,6
ndoki,6078,2020,gnetum,1
ndoki,6078,2020,marantaceas,0
ndoki,6078,2020,liana,1
ndoki,6079,2020,firewood,2
ndoki,6079,2020,gnetum,4
ndoki,6079,2020,marantaceas,4
ndoki,6079,2020,bushmeat,0
ndoki,6079,2020,liana,0
ndoki,6080,2020,liana,0
ndoki,6080,2020,gnetum,0
ndoki,6080,2020,marantaceas,0
ndoki,6080,2020,firewood,6
ndoki,6080,2020,bushmeat,0
ndoki,6081,2020,gnetum,3
ndoki,6081,2020,firewood,6
ndoki,6081,2020,liana,0
ndoki,6081,2020,marantaceas,0
ndoki,6081,2020,bushmeat,2
ndoki,6082,2020,gnetum,0
ndoki,6082,2020,marantaceas,3
ndoki,6082,2020,liana,0
ndoki,6082,2020,bushmeat,0
ndoki,6082,2020,firewood,6
ndoki,6083,2020,bushmeat,0
ndoki,6083,2020,gnetum,0
ndoki,6083,2020,firewood,5
ndoki,6083,2020,marantaceas,0
ndoki,6083,2020,liana,3
ndoki,6084,2020,gnetum,0
ndoki,6084,2020,marantaceas,0
ndoki,6084,2020,liana,0
ndoki,6084,2020,firewood,0
ndoki,6084,2020,bushmeat,0
ndoki,6085,2020,firewood,7
ndoki,6085,2020,marantaceas,1
ndoki,6085,2020,bushmeat,4
ndoki,6085,2020,gnetum,2
ndoki,6085,2020,liana,2
ndoki,6086,2020,bushmeat,0
ndoki,6086,2020,gnetum,4
ndoki,6086,2020,firewood,2
ndoki,6086,2020,marantaceas,0
ndoki,6086,2020,liana,0
ndoki,6087,2020,gnetum,3
ndoki,6087,2020,marantaceas,3
ndoki,6087,2020,bushmeat,0
ndoki,6087,2020,firewood,2
ndoki,6087,2020,liana,0
ndoki,6088,2020,gnetum,6
ndoki,6088,2020,bushmeat,1
ndoki,6088,2020,firewood,4
ndoki,6088,2020,marantaceas,2
ndoki,6088,2020,liana,0
ndoki,6089,2020,liana,0
ndoki,6089,2020,bushmeat,2
ndoki,6089,2020,gnetum,6
ndoki,6089,2020,firewood,3
ndoki,6089,2020,marantaceas,5
ndoki,6090,2020,bushmeat,0
ndoki,6090,2020,liana,0
ndoki,6090,2020,firewood,3
ndoki,6090,2020,marantaceas,0
ndoki,6090,2020,gnetum,0
ndoki,6091,2020,firewood,0
ndoki,6091,2020,liana,0
ndoki,6091,2020,gnetum,0
ndoki,6091,2020,marantaceas,0
ndoki,6091,2020,bushmeat,0
ndoki,6092,2020,gnetum,0
ndoki,6092,2020,marantaceas,0
ndoki,6092,2020,firewood,0
ndoki,6092,2020,bushmeat,0
ndoki,6092,2020,liana,0
ndoki,6093,2020,gnetum,3
ndoki,6093,2020,firewood,0
ndoki,6093,2020,marantaceas,0
ndoki,6093,2020,bushmeat,0
ndoki,6093,2020,liana,0
ndoki,6094,2020,firewood,4
ndoki,6094,2020,gnetum,4
ndoki,6094,2020,bushmeat,0
ndoki,6094,2020,liana,0
ndoki,6094,2020,marantaceas,3
ndoki,6095,2020,firewood,3
ndoki,6095,2020,gnetum,2
ndoki,6095,2020,marantaceas,0
ndoki,6095,2020,bushmeat,0
ndoki,6095,2020,liana,0
ndoki,6096,2020,liana,0
ndoki,6096,2020,gnetum,0
ndoki,6096,2020,marantaceas,0
ndoki,6096,2020,firewood,4
ndoki,6096,2020,bushmeat,0
ndoki,6097,2020,liana,0
ndoki,6097,2020,bushmeat,0
ndoki,6097,2020,marantaceas,0
ndoki,6097,2020,firewood,2
ndoki,6097,2020,gnetum,0
ndoki,6098,2020,liana,0
ndoki,6098,2020,firewood,1
ndoki,6098,2020,marantaceas,0
ndoki,6098,2020,gnetum,1
ndoki,6098,2020,bushmeat,0
ndoki,6099,2020,firewood,0
ndoki,6099,2020,marantaceas,0
ndoki,6099,2020,gnetum,0
ndoki,6099,2020,liana,0
ndoki,6099,2020,bushmeat,0
ndoki,6100,2020,bushmeat,0
ndoki,6100,2020,marantaceas,2
ndoki,6100,2020,firewood,2
ndoki,6100,2020,liana,0
ndoki,6100,2020,gnetum,1
ndoki,6101,2020,bushmeat,0
ndoki,6101,2020,gnetum,1
ndoki,6101,2020,firewood,0
ndoki,6101,2020,liana,0
ndoki,6101,2020,marantaceas,0
ndoki,6102,2020,liana,0
ndoki,6102,2020,gnetum,3
ndoki,6102,2020,marantaceas,0
ndoki,6102,2020,firewood,2
ndoki,6102,2020,bushmeat,0
ndoki,6103,2020,liana,0
ndoki,6103,2020,bushmeat,0
ndoki,6103,2020,firewood,2
ndoki,6103,2020,marantaceas,2
ndoki,6103,2020,gnetum,3
ndoki,6104,2020,liana,0
ndoki,6104,2020,gnetum,0
ndoki,6104,2020,bushmeat,0
ndoki,6104,2020,marantaceas,0
ndoki,6104,2020,firewood,6
ndoki,6105,2020,firewood,5
ndoki,6105,2020,gnetum,6
ndoki,6105,2020,bushmeat,0
ndoki,6105,2020,liana,0
ndoki,6105,2020,marantaceas,3
ndoki,6106,2020,marantaceas,5
ndoki,6106,2020,liana,0
ndoki,6106,2020,bushmeat,0
ndoki,6106,2020,gnetum,3
ndoki,6106,2020,firewood,4
ndoki,6107,2020,liana,0
ndoki,6107,2020,marantaceas,2
ndoki,6107,2020,gnetum,3
ndoki,6107,2020,bushmeat,0
ndoki,6107,2020,firewood,3
ndoki,6108,2020,bushmeat,0
ndoki,6108,2020,liana,0
ndoki,6108,2020,marantaceas,7
ndoki,6108,2020,firewood,6
ndoki,6108,2020,gnetum,7
ndoki,6109,2020,firewood,6
ndoki,6109,2020,marantaceas,7
ndoki,6109,2020,gnetum,3
ndoki,6109,2020,liana,0
ndoki,6109,2020,bushmeat,0
ndoki,6110,2020,bushmeat,0
ndoki,6110,2020,marantaceas,4
ndoki,6110,2020,gnetum,3
ndoki,6110,2020,firewood,5
ndoki,6110,2020,liana,0
ndoki,6111,2020,liana,0
ndoki,6111,2020,gnetum,4
ndoki,6111,2020,firewood,6
ndoki,6111,2020,bushmeat,0
ndoki,6111,2020,marantaceas,3
ndoki,6112,2020,marantaceas,0
ndoki,6112,2020,firewood,3
ndoki,6112,2020,bushmeat,0
ndoki,6112,2020,gnetum,5
ndoki,6112,2020,liana,0
ndoki,6113,2020,marantaceas,0
ndoki,6113,2020,bushmeat,0
ndoki,6113,2020,liana,0
ndoki,6113,2020,gnetum,0
ndoki,6113,2020,firewood,3
ndoki,6114,2020,liana,0
ndoki,6114,2020,bushmeat,0
ndoki,6114,2020,firewood,5
ndoki,6114,2020,gnetum,0
ndoki,6114,2020,marantaceas,0
ndoki,6115,2020,marantaceas,6
ndoki,6115,2020,liana,0
ndoki,6115,2020,firewood,4
ndoki,6115,2020,gnetum,7
ndoki,6115,2020,bushmeat,0
ndoki,6116,2020,liana,0
ndoki,6116,2020,bushmeat,0
ndoki,6116,2020,gnetum,2
ndoki,6116,2020,marantaceas,2
ndoki,6116,2020,firewood,6
ndoki,6117,2020,liana,0
ndoki,6117,2020,bushmeat,0
ndoki,6117,2020,gnetum,0
ndoki,6117,2020,marantaceas,0
ndoki,6117,2020,firewood,3
ndoki,6118,2020,marantaceas,2
ndoki,6118,2020,gnetum,0
ndoki,6118,2020,firewood,4
ndoki,6118,2020,liana,0
ndoki,6118,2020,bushmeat,0
ndoki,6119,2020,gnetum,5
ndoki,6119,2020,liana,0
ndoki,6119,2020,marantaceas,7
ndoki,6119,2020,firewood,4
ndoki,6119,2020,bushmeat,0
ndoki,6120,2020,marantaceas,0
ndoki,6120,2020,gnetum,0
ndoki,6120,2020,liana,0
ndoki,6120,2020,bushmeat,0
ndoki,6120,2020,firewood,2
ndoki,6121,2020,bushmeat,0
ndoki,6121,2020,firewood,4
ndoki,6121,2020,marantaceas,0
ndoki,6121,2020,liana,0
ndoki,6121,2020,gnetum,4
ndoki,6122,2020,liana,0
ndoki,6122,2020,marantaceas,0
ndoki,6122,2020,firewood,0
ndoki,6122,2020,gnetum,0
ndoki,6122,2020,bushmeat,0
ndoki,6123,2020,gnetum,1
ndoki,6123,2020,firewood,3
ndoki,6123,2020,bushmeat,0
ndoki,6123,2020,marantaceas,1
ndoki,6123,2020,liana,0
ndoki,6391,2022,firewood,0
ndoki,6391,2022,gnetum,0
ndoki,6391,2022,bushmeat,0
ndoki,6391,2022,marantaceas,0
ndoki,6391,2022,liana,0
ndoki,6395,2022,gnetum,0
ndoki,6395,2022,marantaceas,0
ndoki,6395,2022,liana,0
ndoki,6395,2022,firewood,2
ndoki,6395,2022,bushmeat,0
ndoki,6396,2022,bushmeat,0
ndoki,6396,2022,marantaceas,0
ndoki,6396,2022,gnetum,0
ndoki,6396,2022,firewood,2
ndoki,6396,2022,liana,0
ndoki,6397,2022,liana,0
ndoki,6397,2022,gnetum,0
ndoki,6397,2022,firewood,1
ndoki,6397,2022,marantaceas,0
ndoki,6397,2022,bushmeat,0
ndoki,6398,2022,marantaceas,0
ndoki,6398,2022,firewood,0
ndoki,6398,2022,liana,0
ndoki,6398,2022,bushmeat,0
ndoki,6398,2022,gnetum,0
ndoki,6399,2022,firewood,3
ndoki,6399,2022,bushmeat,0
ndoki,6399,2022,gnetum,0
ndoki,6399,2022,marantaceas,3
ndoki,6399,2022,liana,0
ndoki,6400,2022,marantaceas,0
ndoki,6400,2022,gnetum,0
ndoki,6400,2022,bushmeat,2
ndoki,6400,2022,firewood,0
ndoki,6400,2022,liana,0
ndoki,6401,2022,bushmeat,0
ndoki,6401,2022,firewood,4
ndoki,6401,2022,marantaceas,0
ndoki,6401,2022,gnetum,0
ndoki,6401,2022,liana,0
ndoki,6402,2022,gnetum,0
ndoki,6402,2022,marantaceas,1
ndoki,6402,2022,firewood,1
ndoki,6402,2022,liana,0
ndoki,6402,2022,bushmeat,0
ndoki,6403,2022,bushmeat,0
ndoki,6403,2022,marantaceas,0
ndoki,6403,2022,liana,0
ndoki,6403,2022,firewood,0
ndoki,6403,2022,gnetum,0
ndoki,6404,2022,bushmeat,0
ndoki,6404,2022,firewood,1
ndoki,6404,2022,gnetum,0
ndoki,6404,2022,marantaceas,0
ndoki,6404,2022,liana,2
ndoki,6405,2022,marantaceas,0
ndoki,6405,2022,bushmeat,0
ndoki,6405,2022,firewood,1
ndoki,6405,2022,gnetum,0
ndoki,6405,2022,liana,0
ndoki,6406,2022,marantaceas,0
ndoki,6406,2022,bushmeat,0
ndoki,6406,2022,firewood,1
ndoki,6406,2022,gnetum,0
ndoki,6406,2022,liana,0
ndoki,6407,2022,bushmeat,0
ndoki,6407,2022,marantaceas,0
ndoki,6407,2022,gnetum,0
ndoki,6407,2022,liana,0
ndoki,6407,2022,firewood,2
ndoki,6408,2022,bushmeat,0
ndoki,6408,2022,firewood,0
ndoki,6408,2022,gnetum,0
ndoki,6408,2022,marantaceas,0
ndoki,6408,2022,liana,0
ndoki,6409,2022,firewood,2
ndoki,6409,2022,bushmeat,0
ndoki,6409,2022,marantaceas,0
ndoki,6409,2022,liana,0
ndoki,6409,2022,gnetum,0
ndoki,6410,2022,bushmeat,0
ndoki,6410,2022,marantaceas,0
ndoki,6410,2022,gnetum,0
ndoki,6410,2022,firewood,0
ndoki,6410,2022,liana,0
ndoki,6411,2022,marantaceas,0
ndoki,6411,2022,gnetum,0
ndoki,6411,2022,firewood,0
ndoki,6411,2022,liana,0
ndoki,6411,2022,bushmeat,0
ndoki,6412,2022,liana,0
ndoki,6412,2022,firewood,0
ndoki,6412,2022,gnetum,0
ndoki,6412,2022,bushmeat,0
ndoki,6412,2022,marantaceas,0
ndoki,6413,2022,liana,0
ndoki,6413,2022,bushmeat,0
ndoki,6413,2022,firewood,0
ndoki,6413,2022,gnetum,0
ndoki,6413,2022,marantaceas,0
ndoki,6414,2022,liana,0
ndoki,6414,2022,gnetum,0
ndoki,6414,2022,marantaceas,0
ndoki,6414,2022,firewood,1
ndoki,6414,2022,bushmeat,0
ndoki,6415,2022,gnetum,2
ndoki,6415,2022,bushmeat,3
ndoki,6415,2022,firewood,2
ndoki,6415,2022,marantaceas,0
ndoki,6415,2022,liana,1
ndoki,6416,2022,marantaceas,0
ndoki,6416,2022,bushmeat,0
ndoki,6416,2022,firewood,2
ndoki,6416,2022,liana,0
ndoki,6416,2022,gnetum,0
ndoki,6417,2022,bushmeat,0
ndoki,6417,2022,liana,0
ndoki,6417,2022,firewood,0
ndoki,6417,2022,gnetum,0
ndoki,6417,2022,marantaceas,0
ndoki,6418,2022,liana,0
ndoki,6418,2022,marantaceas,0
ndoki,6418,2022,bushmeat,0
ndoki,6418,2022,firewood,0
ndoki,6418,2022,gnetum,0
ndoki,6419,2022,firewood,0
ndoki,6419,2022,gnetum,0
ndoki,6419,2022,liana,0
ndoki,6419,2022,marantaceas,0
ndoki,6419,2022,bushmeat,0
ndoki,6420,2022,liana,0
ndoki,6420,2022,bushmeat,0
ndoki,6420,2022,firewood,0
ndoki,6420,2022,gnetum,0
ndoki,6420,2022,marantaceas,0
ndoki,6421,2022,firewood,0
ndoki,6421,2022,bushmeat,0
ndoki,6421,2022,gnetum,0
ndoki,6421,2022,liana,0
ndoki,6421,2022,marantaceas,0
ndoki,6422,2022,gnetum,0
ndoki,6422,2022,firewood,2
ndoki,6422,2022,liana,0
ndoki,6422,2022,bushmeat,0
ndoki,6422,2022,marantaceas,0
ndoki,6423,2022,marantaceas,0
ndoki,6423,2022,firewood,0
ndoki,6423,2022,gnetum,0
ndoki,6423,2022,bushmeat,0
ndoki,6423,2022,liana,0
ndoki,6424,2022,firewood,0
ndoki,6424,2022,gnetum,0
ndoki,6424,2022,bushmeat,0
ndoki,6424,2022,liana,0
ndoki,6424,2022,marantaceas,0
ndoki,6425,2022,liana,0
ndoki,6425,2022,firewood,0
ndoki,6425,2022,marantaceas,0
ndoki,6425,2022,bushmeat,0
ndoki,6425,2022,gnetum,0
ndoki,6426,2022,firewood,0
ndoki,6426,2022,bushmeat,0
ndoki,6426,2022,liana,0
ndoki,6426,2022,marantaceas,0
ndoki,6426,2022,gnetum,0
ndoki,6427,2022,gnetum,0
ndoki,6427,2022,liana,0
ndoki,6427,2022,bushmeat,0
ndoki,6427,2022,firewood,0
ndoki,6427,2022,marantaceas,0
ndoki,6428,2022,firewood,0
ndoki,6428,2022,marantaceas,0
ndoki,6428,2022,gnetum,0
ndoki,6428,2022,bushmeat,0
ndoki,6428,2022,liana,0
ndoki,6429,2022,gnetum,0
ndoki,6429,2022,liana,0
ndoki,6429,2022,marantaceas,0
ndoki,6429,2022,bushmeat,0
ndoki,6429,2022,firewood,0
ndoki,6430,2022,firewood,0
ndoki,6430,2022,bushmeat,0
ndoki,6430,2022,gnetum,0
ndoki,6430,2022,marantaceas,0
ndoki,6430,2022,liana,0
ndoki,6431,2022,bushmeat,0
ndoki,6431,2022,marantaceas,0
ndoki,6431,2022,liana,0
ndoki,6431,2022,firewood,0
ndoki,6431,2022,gnetum,0
ndoki,6432,2022,liana,0
ndoki,6432,2022,firewood,0
ndoki,6432,2022,gnetum,0
ndoki,6432,2022,bushmeat,0
ndoki,6432,2022,marantaceas,0
ndoki,6433,2022,bushmeat,0
ndoki,6433,2022,marantaceas,0
ndoki,6433,2022,gnetum,0
ndoki,6433,2022,liana,0
ndoki,6433,2022,firewood,2
ndoki,6434,2022,gnetum,0
ndoki,6434,2022,firewood,1
ndoki,6434,2022,marantaceas,0
ndoki,6434,2022,bushmeat,0
ndoki,6434,2022,liana,0
ndoki,6435,2022,liana,0
ndoki,6435,2022,gnetum,0
ndoki,6435,2022,bushmeat,0
ndoki,6435,2022,marantaceas,0
ndoki,6435,2022,firewood,0
ndoki,6436,2022,gnetum,0
ndoki,6436,2022,bushmeat,0
ndoki,6436,2022,liana,0
ndoki,6436,2022,firewood,0
ndoki,6436,2022,marantaceas,0
ndoki,6437,2022,bushmeat,0
ndoki,6437,2022,firewood,0
ndoki,6437,2022,marantaceas,0
ndoki,6437,2022,liana,0
ndoki,6437,2022,gnetum,0
ndoki,6438,2022,marantaceas,0
ndoki,6438,2022,bushmeat,0
ndoki,6438,2022,liana,0
ndoki,6438,2022,gnetum,0
ndoki,6438,2022,firewood,0
ndoki,6439,2022,liana,0
ndoki,6439,2022,firewood,0
ndoki,6439,2022,marantaceas,0
ndoki,6439,2022,gnetum,0
ndoki,6439,2022,bushmeat,0
ndoki,6440,2022,firewood,2
ndoki,6440,2022,marantaceas,0
ndoki,6440,2022,liana,0
ndoki,6440,2022,gnetum,0
ndoki,6440,2022,bushmeat,2
ndoki,6441,2022,bushmeat,0
ndoki,6441,2022,marantaceas,0
ndoki,6441,2022,gnetum,0
ndoki,6441,2022,liana,0
ndoki,6441,2022,firewood,0
ndoki,6442,2022,liana,0
ndoki,6442,2022,firewood,0
ndoki,6442,2022,gnetum,0
ndoki,6442,2022,marantaceas,0
ndoki,6442,2022,bushmeat,0
ndoki,6443,2022,marantaceas,7
ndoki,6443,2022,bushmeat,3
ndoki,6443,2022,gnetum,7
ndoki,6443,2022,firewood,2
ndoki,6443,2022,liana,0
ndoki,6444,2022,marantaceas,1
ndoki,6444,2022,gnetum,4
ndoki,6444,2022,firewood,4
ndoki,6444,2022,liana,0
ndoki,6444,2022,bushmeat,1
ndoki,6445,2022,firewood,3
ndoki,6445,2022,gnetum,3
ndoki,6445,2022,liana,0
ndoki,6445,2022,marantaceas,2
ndoki,6445,2022,bushmeat,0
ndoki,6446,2022,gnetum,7
ndoki,6446,2022,firewood,3
ndoki,6446,2022,bushmeat,0
ndoki,6446,2022,liana,0
ndoki,6446,2022,marantaceas,0
ndoki,6447,2022,liana,0
ndoki,6447,2022,gnetum,1
ndoki,6447,2022,marantaceas,3
ndoki,6447,2022,firewood,1
ndoki,6447,2022,bushmeat,2
ndoki,6448,2022,bushmeat,0
ndoki,6448,2022,marantaceas,0
ndoki,6448,2022,liana,0
ndoki,6448,2022,gnetum,0
ndoki,6448,2022,firewood,2
ndoki,6449,2022,firewood,2
ndoki,6449,2022,marantaceas,0
ndoki,6449,2022,gnetum,0
ndoki,6449,2022,liana,0
ndoki,6449,2022,bushmeat,0
ndoki,6450,2022,liana,0
ndoki,6450,2022,bushmeat,0
ndoki,6450,2022,marantaceas,0
ndoki,6450,2022,gnetum,4
ndoki,6450,2022,firewood,2
ndoki,6451,2022,liana,0
ndoki,6451,2022,gnetum,0
ndoki,6451,2022,firewood,2
ndoki,6451,2022,marantaceas,0
ndoki,6451,2022,bushmeat,0
ndoki,6452,2022,bushmeat,0
ndoki,6452,2022,gnetum,0
ndoki,6452,2022,liana,0
ndoki,6452,2022,marantaceas,0
ndoki,6452,2022,firewood,2
ndoki,6453,2022,liana,0
ndoki,6453,2022,firewood,0
ndoki,6453,2022,marantaceas,0
ndoki,6453,2022,gnetum,0
ndoki,6453,2022,bushmeat,3
ndoki,6454,2022,liana,0
ndoki,6454,2022,firewood,3
ndoki,6454,2022,gnetum,0
ndoki,6454,2022,marantaceas,0
ndoki,6454,2022,bushmeat,0
ndoki,6455,2022,bushmeat,0
ndoki,6455,2022,liana,0
ndoki,6455,2022,firewood,3
ndoki,6455,2022,marantaceas,0
ndoki,6455,2022,gnetum,0
ndoki,6456,2022,marantaceas,0
ndoki,6456,2022,firewood,0
ndoki,6456,2022,gnetum,0
ndoki,6456,2022,liana,0
ndoki,6456,2022,bushmeat,0
ndoki,6457,2022,bushmeat,0
ndoki,6457,2022,firewood,0
ndoki,6457,2022,gnetum,0
ndoki,6457,2022,liana,0
ndoki,6457,2022,marantaceas,0
ndoki,6458,2022,firewood,2
ndoki,6458,2022,marantaceas,0
ndoki,6458,2022,liana,1
ndoki,6458,2022,bushmeat,0
ndoki,6458,2022,gnetum,1
ndoki,6459,2022,firewood,0
ndoki,6459,2022,gnetum,0
ndoki,6459,2022,liana,0
ndoki,6459,2022,bushmeat,0
ndoki,6459,2022,marantaceas,0
ndoki,6460,2022,bushmeat,0
ndoki,6460,2022,marantaceas,0
ndoki,6460,2022,firewood,0
ndoki,6460,2022,gnetum,0
ndoki,6460,2022,liana,0
ndoki,6461,2022,liana,0
ndoki,6461,2022,firewood,2
ndoki,6461,2022,gnetum,1
ndoki,6461,2022,marantaceas,0
ndoki,6461,2022,bushmeat,2
ndoki,6462,2022,gnetum,1
ndoki,6462,2022,liana,1
ndoki,6462,2022,firewood,2
ndoki,6462,2022,marantaceas,0
ndoki,6462,2022,bushmeat,2
ndoki,6463,2022,bushmeat,0
ndoki,6463,2022,gnetum,1
ndoki,6463,2022,firewood,3
ndoki,6463,2022,liana,2
ndoki,6463,2022,marantaceas,0
ndoki,6464,2022,liana,1
ndoki,6464,2022,bushmeat,0
ndoki,6464,2022,gnetum,0
ndoki,6464,2022,firewood,4
ndoki,6464,2022,marantaceas,0
ndoki,6465,2022,bushmeat,0
ndoki,6465,2022,liana,1
ndoki,6465,2022,gnetum,0
ndoki,6465,2022,firewood,4
ndoki,6465,2022,marantaceas,0
ndoki,6466,2022,liana,0
ndoki,6466,2022,gnetum,3
ndoki,6466,2022,marantaceas,2
ndoki,6466,2022,bushmeat,0
ndoki,6466,2022,firewood,4
ndoki,6467,2022,bushmeat,0
ndoki,6467,2022,firewood,3
ndoki,6467,2022,liana,0
ndoki,6467,2022,marantaceas,2
ndoki,6467,2022,gnetum,2
ndoki,6468,2022,marantaceas,0
ndoki,6468,2022,gnetum,0
ndoki,6468,2022,firewood,2
ndoki,6468,2022,bushmeat,0
ndoki,6468,2022,liana,0
ndoki,6469,2022,liana,2
ndoki,6469,2022,firewood,3
ndoki,6469,2022,gnetum,2
ndoki,6469,2022,bushmeat,0
ndoki,6469,2022,marantaceas,2
ndoki,6470,2022,bushmeat,0
ndoki,6470,2022,gnetum,2
ndoki,6470,2022,firewood,3
ndoki,6470,2022,marantaceas,2
ndoki,6470,2022,liana,2
ndoki,6471,2022,marantaceas,1
ndoki,6471,2022,firewood,3
ndoki,6471,2022,gnetum,2
ndoki,6471,2022,bushmeat,2
ndoki,6471,2022,liana,2
ndoki,6472,2022,marantaceas,0
ndoki,6472,2022,liana,0
ndoki,6472,2022,bushmeat,0
ndoki,6472,2022,gnetum,0
ndoki,6472,2022,firewood,5
ndoki,6473,2022,marantaceas,2
ndoki,6473,2022,liana,1
ndoki,6473,2022,bushmeat,0
ndoki,6473,2022,gnetum,2
ndoki,6473,2022,firewood,3
ndoki,6474,2022,bushmeat,0
ndoki,6474,2022,gnetum,0
ndoki,6474,2022,firewood,3
ndoki,6474,2022,marantaceas,0
ndoki,6474,2022,liana,2
ndoki,6475,2022,liana,2
ndoki,6475,2022,marantaceas,2
ndoki,6475,2022,bushmeat,0
ndoki,6475,2022,firewood,3
ndoki,6475,2022,gnetum,0
ndoki,6476,2022,firewood,3
ndoki,6476,2022,bushmeat,2
ndoki,6476,2022,gnetum,1
ndoki,6476,2022,marantaceas,0
ndoki,6476,2022,liana,2
ndoki,6477,2022,marantaceas,0
ndoki,6477,2022,firewood,2
ndoki,6477,2022,liana,1
ndoki,6477,2022,gnetum,0
ndoki,6477,2022,bushmeat,0
ndoki,6478,2022,firewood,2
ndoki,6478,2022,marantaceas,0
ndoki,6478,2022,bushmeat,0
ndoki,6478,2022,liana,0
ndoki,6478,2022,gnetum,0
ndoki,6479,2022,liana,0
ndoki,6479,2022,marantaceas,0
ndoki,6479,2022,bushmeat,0
ndoki,6479,2022,gnetum,0
ndoki,6479,2022,firewood,0
ndoki,6480,2022,marantaceas,0
ndoki,6480,2022,liana,0
ndoki,6480,2022,firewood,2
ndoki,6480,2022,gnetum,0
ndoki,6480,2022,bushmeat,0
ndoki,6481,2022,firewood,3
ndoki,6481,2022,gnetum,0
ndoki,6481,2022,marantaceas,0
ndoki,6481,2022,bushmeat,2
ndoki,6481,2022,liana,0
ndoki,6482,2022,gnetum,0
ndoki,6482,2022,bushmeat,0
ndoki,6482,2022,marantaceas,0
ndoki,6482,2022,liana,0
ndoki,6482,2022,firewood,0
ndoki,6483,2022,marantaceas,0
ndoki,6483,2022,bushmeat,0
ndoki,6483,2022,gnetum,0
ndoki,6483,2022,firewood,0
ndoki,6483,2022,liana,0
ndoki,6484,2022,marantaceas,0
ndoki,6484,2022,firewood,2
ndoki,6484,2022,liana,0
ndoki,6484,2022,bushmeat,0
ndoki,6484,2022,gnetum,0
ndoki,6485,2022,liana,3
ndoki,6485,2022,gnetum,0
ndoki,6485,2022,firewood,3
ndoki,6485,2022,bushmeat,0
ndoki,6485,2022,marantaceas,0
ndoki,6486,2022,bushmeat,1
ndoki,6486,2022,marantaceas,0
ndoki,6486,2022,liana,2
ndoki,6486,2022,firewood,2
ndoki,6486,2022,gnetum,0
ndoki,6487,2022,gnetum,0
ndoki,6487,2022,firewood,2
ndoki,6487,2022,marantaceas,0
ndoki,6487,2022,bushmeat,0
ndoki,6487,2022,liana,0
ndoki,6488,2022,marantaceas,0
ndoki,6488,2022,firewood,0
ndoki,6488,2022,bushmeat,0
ndoki,6488,2022,liana,0
ndoki,6488,2022,gnetum,0
ndoki,6489,2022,gnetum,0
ndoki,6489,2022,marantaceas,0
ndoki,6489,2022,firewood,2
ndoki,6489,2022,bushmeat,0
ndoki,6489,2022,liana,0
ndoki,6490,2022,bushmeat,0
ndoki,6490,2022,liana,0
ndoki,6490,2022,firewood,0
ndoki,6490,2022,gnetum,0
ndoki,6490,2022,marantaceas,0
ndoki,6491,2022,liana,0
ndoki,6491,2022,gnetum,0
ndoki,6491,2022,marantaceas,0
ndoki,6491,2022,firewood,2
ndoki,6491,2022,bushmeat,0
ndoki,6492,2022,gnetum,0
ndoki,6492,2022,marantaceas,0
ndoki,6492,2022,liana,0
ndoki,6492,2022,firewood,1
ndoki,6492,2022,bushmeat,0
ndoki,6493,2022,gnetum,0
ndoki,6493,2022,firewood,1
ndoki,6493,2022,marantaceas,0
ndoki,6493,2022,liana,1
ndoki,6493,2022,bushmeat,0
ndoki,6494,2022,marantaceas,0
ndoki,6494,2022,bushmeat,0
ndoki,6494,2022,firewood,0
ndoki,6494,2022,gnetum,0
ndoki,6494,2022,liana,0
ndoki,6495,2022,liana,0
ndoki,6495,2022,marantaceas,0
ndoki,6495,2022,gnetum,0
ndoki,6495,2022,bushmeat,0
ndoki,6495,2022,firewood,1
ndoki,6496,2022,gnetum,4
ndoki,6496,2022,firewood,3
ndoki,6496,2022,bushmeat,0
ndoki,6496,2022,marantaceas,4
ndoki,6496,2022,liana,1
ndoki,6497,2022,marantaceas,1
ndoki,6497,2022,bushmeat,0
ndoki,6497,2022,liana,1
ndoki,6497,2022,firewood,3
