landscape,surveyyear,id,gs,necessary,have,quantity,price
ndoki,2022,6439,adult learning,1,0,0,null
ndoki,2022,6439,fishing net,1,1,3,null
ndoki,2022,6439,meal 2 day,1,1,0,null
ndoki,2022,6439,bed and mattress,1,1,3,null
ndoki,2022,6439,drinking water 15min,1,1,0,null
ndoki,2022,6439,pot,1,1,7,null
ndoki,2022,6439,cookstove,1,1,1,null
ndoki,2022,6439,jerrycan 25l,1,1,3,null
ndoki,2022,6439,natural resources 1h,1,1,0,null
ndoki,2022,6439,field half ha,1,0,0,null
ndoki,2022,6439,work without discrimination,1,1,0,null
ndoki,2022,6439,generator,0,0,0,null
ndoki,2022,6439,table chairs,1,1,1,null
ndoki,2022,6439,mosquito net,1,1,1,null
ndoki,2022,6439,sport ground,1,1,0,null
ndoki,2022,6439,brick house metal roof,1,0,0,null
ndoki,2022,6439,sewing machine,0,0,0,null
ndoki,2022,6439,chicken,1,1,11,null
ndoki,2022,6439,protein once week,1,1,0,null
ndoki,2022,6439,new clothes,1,0,0,null
ndoki,2022,6439,access employment,1,0,0,null
ndoki,2022,6440,machete,1,1,3,null
ndoki,2022,6440,cookstove,1,1,1,null
ndoki,2022,6440,women care provided women,1,1,0,null
ndoki,2022,6440,pot,1,1,3,null
ndoki,2022,6440,bed and mattress,1,1,2,null
ndoki,2022,6440,access employment,1,1,0,null
ndoki,2022,6440,drinking water 15min,1,1,0,null
ndoki,2022,6440,chicken,1,0,0,null
ndoki,2022,6440,sheep breeding,1,0,0,null
ndoki,2022,6440,new clothes,0,0,0,null
ndoki,2022,6440,brick house metal roof,1,0,0,null
ndoki,2022,6440,gun,1,1,1,null
ndoki,2022,6440,hurricane lamp,1,1,2,null
ndoki,2022,6440,work without discrimination,1,1,0,null
ndoki,2022,6440,lance,0,0,0,null
ndoki,2022,6440,field half ha,0,0,0,null
ndoki,2022,6440,protein once week,1,1,0,null
ndoki,2022,6440,freezer,1,0,0,null
ndoki,2022,6440,fishing net,1,1,10,null
ndoki,2022,6440,hairdresser,1,1,0,null
ndoki,2022,6440,mosquito net,1,1,3,null
ndoki,2022,6440,adult learning,1,1,0,null
ndoki,2022,6440,generator,0,0,0,null
ndoki,2022,6440,phone,1,1,2,null
ndoki,2022,6440,money school,1,1,0,null
ndoki,2022,6440,tv,1,1,1,null
ndoki,2022,6440,natural resources 1h,1,1,0,null
ndoki,2022,6440,jerrycan 25l,1,1,10,null
ndoki,2022,6440,meal 2 day,1,1,0,null
ndoki,2022,6440,sewing machine,0,0,0,null
ndoki,2022,6440,table chairs,1,1,1,null
ndoki,2022,6440,canoe,1,1,1,null
ndoki,2022,6440,women decision village,1,1,0,null
ndoki,2022,6440,moto,0,0,0,null
ndoki,2022,6440,jewelry,0,0,0,null
ndoki,2022,6440,equipped pharmacy village,1,1,0,null
ndoki,2022,6440,sport ground,1,1,0,null
ndoki,2022,6441,brick house metal roof,0,0,0,null
ndoki,2022,6441,gun,0,0,0,null
ndoki,2022,6441,machete,1,1,1,null
ndoki,2022,6441,adult learning,0,0,0,null
ndoki,2022,6441,moto,0,0,0,null
ndoki,2022,6441,table chairs,1,1,1,null
ndoki,2022,6441,women care provided women,0,0,0,null
ndoki,2022,6441,hurricane lamp,1,1,1,null
ndoki,2022,6441,natural resources 1h,0,0,0,null
ndoki,2022,6441,equipped pharmacy village,0,0,0,null
ndoki,2022,6441,money school,1,1,0,null
ndoki,2022,6441,hairdresser,1,1,0,null
ndoki,2022,6441,jerrycan 25l,1,1,15,null
ndoki,2022,6441,sheep breeding,0,0,0,null
ndoki,2022,6441,meal 2 day,0,0,0,null
ndoki,2022,6441,access employment,1,1,0,null
ndoki,2022,6441,drinking water 15min,1,1,0,null
ndoki,2022,6441,cookstove,1,1,1,null
ndoki,2022,6441,bed and mattress,1,1,1,null
ndoki,2022,6441,pot,1,1,4,null
ndoki,2022,6441,generator,0,0,0,null
ndoki,2022,6441,field half ha,0,0,0,null
ndoki,2022,6441,protein once week,1,1,0,null
ndoki,2022,6441,chicken,0,0,0,null
ndoki,2022,6441,sewing machine,0,0,0,null
ndoki,2022,6441,fishing net,0,0,0,null
ndoki,2022,6441,sport ground,1,1,0,null
ndoki,2022,6441,tv,1,1,1,null
ndoki,2022,6441,mosquito net,1,1,2,null
ndoki,2022,6441,new clothes,0,0,0,null
ndoki,2022,6441,freezer,1,1,1,null
ndoki,2022,6441,canoe,0,0,0,null
ndoki,2022,6441,work without discrimination,0,0,0,null
ndoki,2022,6441,jewelry,1,1,3,null
ndoki,2022,6441,women decision village,0,0,0,null
ndoki,2022,6441,lance,0,0,0,null
ndoki,2022,6441,phone,1,1,2,null
ndoki,2022,6442,hurricane lamp,1,1,3,null
ndoki,2022,6442,canoe,0,0,0,null
ndoki,2022,6442,pot,1,1,8,null
ndoki,2022,6442,lance,0,0,0,null
ndoki,2022,6442,equipped pharmacy village,0,0,0,null
ndoki,2022,6442,sewing machine,0,0,0,null
ndoki,2022,6442,protein once week,1,1,0,null
ndoki,2022,6442,sport ground,1,1,0,null
ndoki,2022,6442,hairdresser,0,0,0,null
ndoki,2022,6442,moto,0,0,0,null
ndoki,2022,6442,jerrycan 25l,1,1,10,null
ndoki,2022,6442,sheep breeding,0,0,0,null
ndoki,2022,6442,access employment,1,1,0,null
ndoki,2022,6442,field half ha,0,0,0,null
ndoki,2022,6442,generator,0,0,0,null
ndoki,2022,6442,cookstove,1,1,2,null
ndoki,2022,6442,work without discrimination,0,0,0,null
ndoki,2022,6442,table chairs,1,1,1,null
ndoki,2022,6442,natural resources 1h,0,0,0,null
ndoki,2022,6442,phone,1,1,2,null
ndoki,2022,6442,tv,1,1,2,null
ndoki,2022,6442,women care provided women,0,0,0,null
ndoki,2022,6442,money school,1,1,0,null
ndoki,2022,6442,fishing net,0,0,0,null
ndoki,2022,6442,brick house metal roof,1,1,1,null
ndoki,2022,6442,chicken,1,1,12,null
ndoki,2022,6442,women decision village,0,0,0,null
ndoki,2022,6442,machete,1,1,2,null
ndoki,2022,6442,gun,0,0,0,null
ndoki,2022,6442,meal 2 day,0,0,0,null
ndoki,2022,6442,adult learning,0,0,0,null
ndoki,2022,6442,bed and mattress,1,1,2,null
ndoki,2022,6442,new clothes,0,0,0,null
ndoki,2022,6442,freezer,1,1,2,null
ndoki,2022,6442,drinking water 15min,1,1,0,null
ndoki,2022,6442,mosquito net,1,1,3,null
ndoki,2022,6442,jewelry,1,1,4,null
ndoki,2022,6443,new clothes,1,1,0,null
ndoki,2022,6443,meal 2 day,1,1,0,null
ndoki,2022,6443,hairdresser,0,0,0,null
ndoki,2022,6443,generator,0,0,0,null
ndoki,2022,6443,natural resources 1h,0,0,0,null
ndoki,2022,6443,fishing net,0,0,0,null
ndoki,2022,6443,women decision village,0,0,0,null
ndoki,2022,6443,jerrycan 25l,1,1,3,null
ndoki,2022,6443,tv,1,1,1,null
ndoki,2022,6443,cookstove,0,0,0,null
ndoki,2022,6443,gun,1,1,1,null
ndoki,2022,6443,sewing machine,0,0,0,null
ndoki,2022,6443,protein once week,1,1,0,null
ndoki,2022,6443,adult learning,0,0,0,null
ndoki,2022,6443,jewelry,1,1,4,null
ndoki,2022,6443,lance,0,0,0,null
ndoki,2022,6443,chicken,0,0,0,null
ndoki,2022,6443,moto,0,0,0,null
ndoki,2022,6443,bed and mattress,1,1,2,null
ndoki,2022,6443,brick house metal roof,1,1,1,null
ndoki,2022,6443,table chairs,1,1,1,null
ndoki,2022,6443,mosquito net,1,1,4,null
ndoki,2022,6443,women care provided women,0,0,0,null
ndoki,2022,6443,pot,1,1,6,null
ndoki,2022,6443,phone,1,1,1,null
ndoki,2022,6443,drinking water 15min,1,1,0,null
ndoki,2022,6443,machete,1,1,3,null
ndoki,2022,6443,canoe,0,0,0,null
ndoki,2022,6443,money school,0,0,0,null
ndoki,2022,6443,sheep breeding,0,0,0,null
ndoki,2022,6443,access employment,1,1,0,null
ndoki,2022,6443,equipped pharmacy village,0,0,0,null
ndoki,2022,6443,field half ha,0,0,0,null
ndoki,2022,6443,freezer,0,0,0,null
ndoki,2022,6443,sport ground,1,1,0,null
ndoki,2022,6443,work without discrimination,0,0,0,null
ndoki,2022,6443,hurricane lamp,1,1,1,null
ndoki,2022,6444,gun,0,0,0,null
ndoki,2022,6444,meal 2 day,1,1,0,null
ndoki,2022,6444,cookstove,0,0,0,null
ndoki,2022,6444,access employment,1,1,0,null
ndoki,2022,6444,generator,0,0,0,null
ndoki,2022,6444,hairdresser,0,0,0,null
ndoki,2022,6444,work without discrimination,0,0,0,null
ndoki,2022,6444,canoe,0,0,0,null
ndoki,2022,6444,women decision village,0,0,0,null
ndoki,2022,6444,tv,1,1,1,null
ndoki,2022,6444,chicken,0,0,0,null
ndoki,2022,6444,equipped pharmacy village,0,0,0,null
ndoki,2022,6444,pot,1,1,5,null
ndoki,2022,6444,protein once week,1,1,0,null
ndoki,2022,6444,table chairs,1,1,1,null
ndoki,2022,6444,moto,0,0,0,null
ndoki,2022,6444,sewing machine,0,0,0,null
ndoki,2022,6444,freezer,0,0,0,null
ndoki,2022,6444,sheep breeding,0,0,0,null
ndoki,2022,6444,adult learning,0,0,0,null
ndoki,2022,6444,bed and mattress,1,1,3,null
ndoki,2022,6444,sport ground,1,1,0,null
ndoki,2022,6444,lance,0,0,0,null
ndoki,2022,6444,money school,0,0,0,null
ndoki,2022,6444,field half ha,0,0,0,null
ndoki,2022,6444,jewelry,1,1,2,null
ndoki,2022,6444,mosquito net,1,1,3,null
ndoki,2022,6444,natural resources 1h,0,0,0,null
ndoki,2022,6444,machete,1,1,3,null
ndoki,2022,6444,new clothes,1,1,0,null
ndoki,2022,6444,brick house metal roof,1,1,1,null
ndoki,2022,6444,drinking water 15min,1,1,0,null
ndoki,2022,6444,phone,1,1,1,null
ndoki,2022,6444,women care provided women,0,0,0,null
ndoki,2022,6444,hurricane lamp,0,0,0,null
ndoki,2022,6444,fishing net,0,0,0,null
ndoki,2022,6444,jerrycan 25l,1,1,5,null
ndoki,2022,6445,bed and mattress,0,0,0,null
ndoki,2022,6445,brick house metal roof,1,1,1,null
ndoki,2022,6445,hurricane lamp,1,1,0,null
ndoki,2022,6445,natural resources 1h,0,0,0,null
ndoki,2022,6445,moto,0,0,0,null
ndoki,2022,6445,meal 2 day,0,0,0,null
ndoki,2022,6445,money school,0,0,0,null
ndoki,2022,6445,field half ha,0,0,0,null
ndoki,2022,6445,work without discrimination,0,0,0,null
ndoki,2022,6445,generator,0,0,0,null
ndoki,2022,6445,cookstove,0,0,0,null
ndoki,2022,6445,mosquito net,1,1,2,null
ndoki,2022,6445,sport ground,1,1,0,null
ndoki,2022,6445,machete,0,0,0,null
ndoki,2022,6445,access employment,1,1,0,null
ndoki,2022,6445,sewing machine,0,0,0,null
ndoki,2022,6445,hairdresser,0,0,0,null
ndoki,2022,6445,fishing net,0,0,0,null
ndoki,2022,6445,adult learning,0,0,0,null
ndoki,2022,6445,women care provided women,0,0,0,null
ndoki,2022,6445,freezer,0,0,0,null
ndoki,2022,6445,pot,1,1,3,null
ndoki,2022,6445,protein once week,1,1,0,null
ndoki,2022,6445,new clothes,0,0,0,null
ndoki,2022,6445,women decision village,0,0,0,null
ndoki,2022,6445,gun,0,0,0,null
ndoki,2022,6445,phone,0,0,0,null
ndoki,2022,6445,equipped pharmacy village,0,0,0,null
ndoki,2022,6445,jerrycan 25l,1,1,1,null
ndoki,2022,6445,table chairs,0,0,0,null
ndoki,2022,6445,tv,0,0,0,null
ndoki,2022,6445,canoe,0,0,0,null
ndoki,2022,6445,jewelry,1,1,2,null
ndoki,2022,6445,drinking water 15min,1,1,0,null
ndoki,2022,6445,lance,0,0,0,null
ndoki,2022,6445,chicken,0,0,0,null
ndoki,2022,6445,sheep breeding,0,0,0,null
ndoki,2022,6446,money school,0,0,0,null
ndoki,2022,6446,mosquito net,1,1,1,null
ndoki,2022,6446,generator,0,0,0,null
ndoki,2022,6446,pot,1,1,4,null
ndoki,2022,6446,jewelry,0,0,0,null
ndoki,2022,6446,access employment,1,1,0,null
ndoki,2022,6446,chicken,0,0,0,null
ndoki,2022,6446,table chairs,0,0,0,null
ndoki,2022,6446,work without discrimination,0,0,0,null
ndoki,2022,6446,fishing net,0,0,0,null
ndoki,2022,6446,women decision village,0,0,0,null
ndoki,2022,6446,moto,0,0,0,null
ndoki,2022,6446,sewing machine,0,0,0,null
ndoki,2022,6446,machete,1,1,1,null
ndoki,2022,6446,field half ha,0,0,0,null
ndoki,2022,6446,lance,0,0,0,null
ndoki,2022,6446,protein once week,1,1,0,null
ndoki,2022,6446,natural resources 1h,0,0,0,null
ndoki,2022,6446,bed and mattress,1,1,1,null
ndoki,2022,6446,adult learning,0,0,0,null
ndoki,2022,6446,meal 2 day,1,1,0,null
ndoki,2022,6446,gun,0,0,0,null
ndoki,2022,6446,drinking water 15min,1,1,0,null
ndoki,2022,6446,brick house metal roof,1,1,1,null
ndoki,2022,6446,equipped pharmacy village,0,0,0,null
ndoki,2022,6446,jerrycan 25l,1,1,3,null
ndoki,2022,6446,phone,0,0,0,null
ndoki,2022,6446,hairdresser,0,0,0,null
ndoki,2022,6446,canoe,0,0,0,null
ndoki,2022,6446,hurricane lamp,0,0,0,null
ndoki,2022,6446,tv,0,0,0,null
ndoki,2022,6446,freezer,0,0,0,null
ndoki,2022,6446,cookstove,0,0,0,null
ndoki,2022,6446,sheep breeding,0,0,0,null
ndoki,2022,6446,new clothes,1,1,0,null
ndoki,2022,6446,women care provided women,0,0,0,null
ndoki,2022,6446,sport ground,1,1,0,null
ndoki,2022,6447,pot,1,1,4,null
ndoki,2022,6447,new clothes,0,0,0,null
ndoki,2022,6447,chicken,0,0,0,null
ndoki,2022,6447,mosquito net,1,1,1,null
ndoki,2022,6447,machete,1,1,3,null
ndoki,2022,6447,canoe,0,0,0,null
ndoki,2022,6447,equipped pharmacy village,0,0,0,null
ndoki,2022,6447,protein once week,1,1,0,null
ndoki,2022,6447,moto,0,0,0,null
ndoki,2022,6447,hurricane lamp,0,0,0,null
ndoki,2022,6447,meal 2 day,0,0,0,null
ndoki,2022,6447,lance,0,0,0,null
ndoki,2022,6447,work without discrimination,0,0,0,null
ndoki,2022,6447,cookstove,0,0,0,null
ndoki,2022,6447,gun,0,0,0,null
ndoki,2022,6447,access employment,1,1,0,null
ndoki,2022,6447,adult learning,0,0,0,null
ndoki,2022,6447,table chairs,0,0,0,null
ndoki,2022,6447,hairdresser,0,0,0,null
ndoki,2022,6447,money school,0,0,0,null
ndoki,2022,6447,women care provided women,0,0,0,null
ndoki,2022,6447,jerrycan 25l,0,0,0,null
ndoki,2022,6447,sport ground,1,1,0,null
ndoki,2022,6447,freezer,0,0,0,null
ndoki,2022,6447,drinking water 15min,1,1,0,null
ndoki,2022,6447,women decision village,0,0,0,null
ndoki,2022,6447,sheep breeding,0,0,0,null
ndoki,2022,6447,bed and mattress,0,0,0,null
ndoki,2022,6447,tv,0,0,0,null
ndoki,2022,6447,fishing net,0,0,0,null
ndoki,2022,6447,field half ha,0,0,0,null
ndoki,2022,6447,generator,0,0,0,null
ndoki,2022,6447,brick house metal roof,0,0,0,null
ndoki,2022,6447,sewing machine,0,0,0,null
ndoki,2022,6447,jewelry,0,0,0,null
ndoki,2022,6447,natural resources 1h,0,0,0,null
ndoki,2022,6447,phone,0,0,0,null
ndoki,2022,6448,mosquito net,1,1,5,null
ndoki,2022,6448,tv,1,1,1,null
ndoki,2022,6448,pot,1,1,7,null
ndoki,2022,6448,meal 2 day,1,1,0,null
ndoki,2022,6448,sewing machine,0,0,0,null
ndoki,2022,6448,equipped pharmacy village,1,1,0,null
ndoki,2022,6448,natural resources 1h,1,0,0,null
ndoki,2022,6448,hurricane lamp,1,1,1,null
ndoki,2022,6448,lance,1,1,1,null
ndoki,2022,6448,brick house metal roof,1,1,1,null
ndoki,2022,6448,access employment,1,0,0,null
ndoki,2022,6448,women decision village,1,1,0,null
ndoki,2022,6448,gun,1,0,1,null
ndoki,2022,6448,hairdresser,1,0,0,null
ndoki,2022,6448,women care provided women,1,1,0,null
ndoki,2022,6448,machete,1,1,4,null
ndoki,2022,6448,freezer,1,0,0,null
ndoki,2022,6448,sheep breeding,1,0,0,null
ndoki,2022,6448,drinking water 15min,1,1,0,null
ndoki,2022,6448,money school,1,0,0,null
ndoki,2022,6448,protein once week,1,1,0,null
ndoki,2022,6448,chicken,1,0,0,null
ndoki,2022,6448,cookstove,1,1,1,null
ndoki,2022,6448,bed and mattress,1,1,3,null
ndoki,2022,6448,table chairs,1,1,1,null
ndoki,2022,6448,moto,1,0,0,null
ndoki,2022,6448,phone,1,1,1,null
ndoki,2022,6448,jewelry,1,1,3,null
ndoki,2022,6448,field half ha,1,0,0,null
ndoki,2022,6448,adult learning,1,0,0,null
ndoki,2022,6448,generator,0,0,0,null
ndoki,2022,6448,canoe,1,1,1,null
ndoki,2022,6448,new clothes,1,0,0,null
ndoki,2022,6448,jerrycan 25l,1,1,5,null
ndoki,2022,6448,fishing net,1,1,7,null
ndoki,2022,6448,sport ground,1,1,0,null
ndoki,2022,6448,work without discrimination,1,1,0,null
ndoki,2022,6449,natural resources 1h,1,0,0,null
ndoki,2022,6449,lance,1,1,1,null
ndoki,2022,6449,bed and mattress,1,1,3,null
ndoki,2022,6449,drinking water 15min,1,1,0,null
ndoki,2022,6449,meal 2 day,1,1,0,null
ndoki,2022,6449,sheep breeding,1,0,0,null
ndoki,2022,6449,tv,1,1,1,null
ndoki,2022,6449,work without discrimination,1,1,0,null
ndoki,2022,6449,sewing machine,0,0,0,null
ndoki,2022,6449,women decision village,1,1,0,null
ndoki,2022,6449,cookstove,1,1,1,null
ndoki,2022,6449,machete,1,1,4,null
ndoki,2022,6449,pot,1,1,7,null
ndoki,2022,6449,hairdresser,1,0,0,null
ndoki,2022,6449,hurricane lamp,1,1,1,null
ndoki,2022,6449,phone,1,1,1,null
ndoki,2022,6449,canoe,1,1,1,null
ndoki,2022,6449,money school,1,0,0,null
ndoki,2022,6449,sport ground,1,1,0,null
ndoki,2022,6449,freezer,1,0,0,null
ndoki,2022,6449,gun,1,0,1,null
ndoki,2022,6449,chicken,1,0,0,null
ndoki,2022,6449,adult learning,1,0,0,null
ndoki,2022,6449,generator,0,0,0,null
ndoki,2022,6449,mosquito net,1,1,5,null
ndoki,2022,6449,new clothes,1,0,0,null
ndoki,2022,6449,table chairs,1,1,1,null
ndoki,2022,6449,field half ha,1,0,0,null
ndoki,2022,6449,jerrycan 25l,1,1,5,null
ndoki,2022,6449,brick house metal roof,1,1,1,null
ndoki,2022,6449,fishing net,1,1,7,null
ndoki,2022,6449,access employment,1,0,0,null
ndoki,2022,6449,protein once week,1,1,0,null
ndoki,2022,6449,women care provided women,1,1,0,null
ndoki,2022,6449,jewelry,1,1,3,null
ndoki,2022,6449,moto,1,0,0,null
ndoki,2022,6449,equipped pharmacy village,1,1,0,null
ndoki,2022,6450,work without discrimination,1,1,0,null
ndoki,2022,6450,adult learning,1,0,0,null
ndoki,2022,6450,table chairs,1,1,2,null
ndoki,2022,6450,gun,1,0,0,null
ndoki,2022,6450,access employment,1,1,0,null
ndoki,2022,6450,sheep breeding,1,0,0,null
ndoki,2022,6450,natural resources 1h,1,0,0,null
ndoki,2022,6450,pot,1,1,5,null
ndoki,2022,6450,money school,1,1,0,null
ndoki,2022,6450,women care provided women,1,1,2,null
ndoki,2022,6450,meal 2 day,1,1,0,null
ndoki,2022,6450,protein once week,1,1,0,null
ndoki,2022,6450,brick house metal roof,1,1,1,null
ndoki,2022,6450,tv,1,1,1,null
ndoki,2022,6450,mosquito net,1,1,5,null
ndoki,2022,6450,machete,1,1,2,null
ndoki,2022,6450,sport ground,1,1,0,null
ndoki,2022,6450,jewelry,1,1,2,null
ndoki,2022,6450,phone,1,1,1,null
ndoki,2022,6450,chicken,1,0,0,null
ndoki,2022,6450,field half ha,1,0,0,null
ndoki,2022,6450,fishing net,1,1,1,null
ndoki,2022,6450,moto,0,0,0,null
ndoki,2022,6450,hurricane lamp,1,1,2,null
ndoki,2022,6450,jerrycan 25l,1,1,4,null
ndoki,2022,6450,cookstove,1,1,1,null
ndoki,2022,6450,drinking water 15min,1,1,0,null
ndoki,2022,6450,generator,0,0,0,null
ndoki,2022,6450,new clothes,0,0,0,null
ndoki,2022,6450,women decision village,1,1,0,null
ndoki,2022,6450,sewing machine,0,0,0,null
ndoki,2022,6450,lance,0,0,0,null
ndoki,2022,6450,equipped pharmacy village,1,1,0,null
ndoki,2022,6450,bed and mattress,1,1,5,null
ndoki,2022,6450,freezer,1,0,0,null
ndoki,2022,6450,hairdresser,1,0,0,null
ndoki,2022,6450,canoe,1,0,0,null
ndoki,2022,6451,field half ha,1,0,0,null
ndoki,2022,6451,machete,1,1,2,null
ndoki,2022,6451,natural resources 1h,1,0,0,null
ndoki,2022,6451,hairdresser,1,0,0,null
ndoki,2022,6451,jerrycan 25l,1,1,7,null
ndoki,2022,6451,moto,0,0,0,null
ndoki,2022,6451,women care provided women,1,1,0,null
ndoki,2022,6451,bed and mattress,1,1,2,null
ndoki,2022,6451,fishing net,1,0,0,null
ndoki,2022,6451,access employment,1,1,0,null
ndoki,2022,6451,sheep breeding,1,0,0,null
ndoki,2022,6451,canoe,1,1,1,null
ndoki,2022,6451,work without discrimination,1,1,0,null
ndoki,2022,6451,phone,1,1,1,null
ndoki,2022,6451,freezer,1,0,0,null
ndoki,2022,6451,drinking water 15min,1,1,0,null
ndoki,2022,6451,pot,1,1,5,null
ndoki,2022,6451,equipped pharmacy village,1,1,0,null
ndoki,2022,6451,money school,1,1,0,null
ndoki,2022,6451,table chairs,1,1,1,null
ndoki,2022,6451,new clothes,0,1,0,null
ndoki,2022,6451,brick house metal roof,1,1,1,null
ndoki,2022,6451,sewing machine,0,0,0,null
ndoki,2022,6451,protein once week,1,1,0,null
ndoki,2022,6451,sport ground,1,1,0,null
ndoki,2022,6451,jewelry,0,1,3,null
ndoki,2022,6451,gun,1,0,0,null
ndoki,2022,6451,adult learning,1,0,0,null
ndoki,2022,6451,women decision village,1,1,0,null
ndoki,2022,6451,lance,1,1,1,null
ndoki,2022,6451,hurricane lamp,0,0,0,null
ndoki,2022,6451,tv,1,1,1,null
ndoki,2022,6451,cookstove,0,1,1,null
ndoki,2022,6451,meal 2 day,1,1,0,null
ndoki,2022,6451,chicken,1,0,0,null
ndoki,2022,6451,generator,0,0,0,null
ndoki,2022,6451,mosquito net,1,1,5,null
ndoki,2022,6452,access employment,1,1,0,null
ndoki,2022,6452,work without discrimination,1,1,0,null
ndoki,2022,6452,women decision village,1,1,0,null
ndoki,2022,6452,gun,1,0,0,null
ndoki,2022,6452,sewing machine,0,0,0,null
ndoki,2022,6452,meal 2 day,1,1,0,null
ndoki,2022,6452,sheep breeding,1,0,0,null
ndoki,2022,6452,jewelry,0,1,3,null
ndoki,2022,6452,pot,1,1,5,null
ndoki,2022,6452,natural resources 1h,1,0,0,null
ndoki,2022,6452,generator,0,0,0,null
ndoki,2022,6452,phone,1,1,1,null
ndoki,2022,6452,moto,0,0,0,null
ndoki,2022,6452,table chairs,1,1,1,null
ndoki,2022,6452,adult learning,1,0,0,null
ndoki,2022,6452,women care provided women,1,1,0,null
ndoki,2022,6452,drinking water 15min,1,1,0,null
ndoki,2022,6452,jerrycan 25l,1,1,7,null
ndoki,2022,6452,fishing net,1,0,0,null
ndoki,2022,6452,bed and mattress,1,1,2,null
ndoki,2022,6452,mosquito net,1,1,5,null
ndoki,2022,6452,canoe,1,1,1,null
ndoki,2022,6452,sport ground,1,1,0,null
ndoki,2022,6452,chicken,1,0,0,null
ndoki,2022,6452,lance,1,1,1,null
ndoki,2022,6452,brick house metal roof,1,1,1,null
ndoki,2022,6452,money school,1,1,0,null
ndoki,2022,6452,equipped pharmacy village,1,1,0,null
ndoki,2022,6452,cookstove,0,1,1,null
ndoki,2022,6452,field half ha,1,0,0,null
ndoki,2022,6452,freezer,1,0,0,null
ndoki,2022,6452,machete,1,1,2,null
ndoki,2022,6452,hurricane lamp,0,0,0,null
ndoki,2022,6452,protein once week,1,1,0,null
ndoki,2022,6452,new clothes,0,1,0,null
ndoki,2022,6452,hairdresser,1,0,0,null
ndoki,2022,6452,tv,1,1,1,null
ndoki,2022,6453,protein once week,1,1,0,null
ndoki,2022,6453,moto,1,1,1,null
ndoki,2022,6453,fishing net,0,0,0,null
ndoki,2022,6453,chicken,1,0,0,null
ndoki,2022,6453,work without discrimination,1,0,0,null
ndoki,2022,6453,generator,0,0,0,null
ndoki,2022,6453,women care provided women,1,1,0,null
ndoki,2022,6453,hairdresser,1,0,0,null
ndoki,2022,6453,machete,1,1,1,null
ndoki,2022,6453,table chairs,1,1,1,null
ndoki,2022,6453,bed and mattress,1,1,4,null
ndoki,2022,6453,hurricane lamp,0,0,0,null
ndoki,2022,6453,sewing machine,0,0,0,null
ndoki,2022,6453,jerrycan 25l,1,1,6,null
ndoki,2022,6453,cookstove,1,1,1,null
ndoki,2022,6453,equipped pharmacy village,1,1,0,null
ndoki,2022,6453,canoe,0,0,0,null
ndoki,2022,6453,new clothes,1,1,0,null
ndoki,2022,6453,sport ground,1,1,0,null
ndoki,2022,6453,women decision village,1,1,0,null
ndoki,2022,6453,access employment,1,0,0,null
ndoki,2022,6453,money school,1,1,0,null
ndoki,2022,6453,lance,0,0,0,null
ndoki,2022,6453,sheep breeding,1,0,0,null
ndoki,2022,6453,field half ha,1,0,0,null
ndoki,2022,6453,natural resources 1h,1,0,0,null
ndoki,2022,6453,pot,1,1,2,null
ndoki,2022,6453,brick house metal roof,1,1,1,null
ndoki,2022,6453,adult learning,1,0,0,null
ndoki,2022,6453,freezer,1,1,2,null
ndoki,2022,6453,phone,1,1,5,null
ndoki,2022,6453,jewelry,1,1,2,null
ndoki,2022,6453,drinking water 15min,1,1,0,null
ndoki,2022,6453,tv,1,1,1,null
ndoki,2022,6453,gun,1,1,2,null
ndoki,2022,6453,meal 2 day,1,1,0,null
ndoki,2022,6453,mosquito net,1,1,2,null
ndoki,2022,6454,lance,0,0,0,null
ndoki,2022,6454,cookstove,1,1,2,null
ndoki,2022,6454,sport ground,1,1,0,null
ndoki,2022,6454,protein once week,1,1,0,null
ndoki,2022,6454,freezer,1,1,1,null
ndoki,2022,6454,meal 2 day,1,1,0,null
ndoki,2022,6454,hairdresser,1,1,0,null
ndoki,2022,6454,adult learning,1,0,0,null
ndoki,2022,6454,generator,0,0,0,null
ndoki,2022,6454,table chairs,1,1,2,null
ndoki,2022,6454,gun,1,0,0,null
ndoki,2022,6454,jewelry,0,0,0,null
ndoki,2022,6454,pot,1,1,4,null
ndoki,2022,6454,bed and mattress,1,1,4,null
ndoki,2022,6454,natural resources 1h,1,0,0,null
ndoki,2022,6454,tv,1,1,1,null
ndoki,2022,6454,women decision village,1,1,0,null
ndoki,2022,6454,moto,1,0,0,null
ndoki,2022,6454,hurricane lamp,1,1,0,null
ndoki,2022,6454,money school,1,1,0,null
ndoki,2022,6454,field half ha,1,0,0,null
ndoki,2022,6454,canoe,1,0,0,null
ndoki,2022,6454,chicken,1,0,0,null
ndoki,2022,6454,brick house metal roof,1,1,1,null
ndoki,2022,6454,access employment,1,1,0,null
ndoki,2022,6454,equipped pharmacy village,1,1,0,null
ndoki,2022,6454,sewing machine,0,0,0,null
ndoki,2022,6454,fishing net,0,0,0,null
ndoki,2022,6454,phone,1,1,1,null
ndoki,2022,6454,mosquito net,1,1,5,null
ndoki,2022,6454,drinking water 15min,1,1,0,null
ndoki,2022,6454,new clothes,1,1,0,null
ndoki,2022,6454,work without discrimination,1,1,0,null
ndoki,2022,6454,women care provided women,1,1,0,null
ndoki,2022,6454,jerrycan 25l,1,1,2,null
